time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
116849,-1.628214,-1.355103,995.8334,-1,0.7739258, -0.1298828, 0.6733398, 0.1529688, -0.2698436, 0.07984376,80.81176,5,4,30
116923,-1.599965,-1.571716,995.8412,10.76501,0.7729492, -0.1293945, 0.6767578, 0.1685938, -0.3010936, 0.04859376,80.81176,5,4,30
116996,-1.876109,-2.152252,995.8622,-1,0.7724609, -0.1313477, 0.675293, 0.1373438, -0.2542186, 0.09546876,80.81176,5,4,30
117180,-2.01418,-2.152252,995.8622,-1,0.7729492, -0.1308594, 0.6772461, 0.1842188, -0.3323436, 0.09546876,80.81176,5,4,30
117255,-2.083216,-2.152252,995.8622,10.7696,0.7729492, -0.1293945, 0.6762695, 0.1842188, -0.2854686, 0.09546876,80.81176,5,4,30
117330,-1.571866,-1.060516,995.8228,10.7696,0.7714844, -0.1308594, 0.6772461, 0.1529688, -0.2073436, 0.06421876,80.81176,5,4,30
117408,-0.9176165,-0.2633667,995.7939,10.76501,0.7714844, -0.1308594, 0.6777344, 0.1060938, -0.2698436, 0.06421876,80.81176,5,4,30
117483,-0.9890664,-1.060516,995.8228,-1,0.7714844, -0.1318359, 0.6772461, 0.1685938, -0.3323436, 0.03296876,80.81176,5,4,30
117560,-1.865245,-2.741425,995.8834,10.76501,0.7734375, -0.1298828, 0.6733398, 0.1685938, -0.3010936, 0.1267188,80.81176,5,4,30
117636,-0.917013,0.03121948,995.7834,10.76501,0.7719727, -0.1313477, 0.6772461, 0.1373438, -0.3167186, 0.1110938,80.81176,5,4,30
117714,-0.9887647,-1.060516,995.8228,-1,0.7729492, -0.1308594, 0.6772461, 0.1529688, -0.2854686, 0.1110938,80.81176,5,4,30
117795,-1.427534,-1.866302,995.8519,-1,0.7724609, -0.1293945, 0.6772461, 0.1685938, -0.3167186, 0.07984376,80.81176,5,4,30
117875,-1.534278,-1.641022,995.8439,-1,0.7729492, -0.1308594, 0.6743164, 0.1373438, -0.3010936, 0.07984376,80.81176,5,4,30
118063,-2.683719,-3.83316,995.9229,10.77878,0.7714844, -0.1298828, 0.6777344, 0.1529688, -0.2854686, 0.09546876,80.81176,5,4,30
118145,-1.911104,-1.138489,995.8256,10.7696,0.7729492, -0.1313477, 0.6748047, 0.1529688, -0.3167186, 0.04859376,80.81176,5,4,30
118223,-1.377503,-0.8439026,995.815,-1,0.7734375, -0.1308594, 0.6757813, 0.1998438, -0.2698436, 0.07984376,80.81176,5,4,30
118313,-1.110703,-0.8439026,995.815,-1,0.7724609, -0.1308594, 0.6757813, 0.1373438, -0.2542186, 0.06421876,80.81176,5,4,30
118445,-1.670464,-2.230225,995.8652,-1,0.7724609, -0.1293945, 0.6772461, 0.2154688, -0.3010936, 0.1267188,80.81176,5,4,30
118511,-1.655743,-1.641022,995.8439,10.77878,0.7719727, -0.1303711, 0.6738281, 0.07484376, -0.2698436, 0.06421876,80.81176,5,4,30
118578,-0.9898892,-0.3240356,995.7963,-1,0.7714844, -0.1298828, 0.6762695, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
118643,-1.207149,-1.424408,995.8359,10.79255,0.7719727, -0.1303711, 0.675293, 0.1685938, -0.3167186, 0.1423438,80.81176,5,4,30
118709,-1.315778,-1.424408,995.8359,10.78796,0.7705078, -0.1313477, 0.675293, 0.1842188, -0.2542186, 0.06421876,80.81176,5,4,30
118777,-2.318869,-3.32196,995.9046,10.79255,0.7729492, -0.1293945, 0.6767578, 0.1373438, -0.3323436, 0.06421876,80.81176,5,4,30
118955,-1.728679,-1.138489,995.8256,10.79255,0.7729492, -0.1303711, 0.6762695, 0.1842188, -0.2854686, 0.09546876,80.81176,5,4,30
119020,-1.866812,-2.004944,995.8571,-1,0.7729492, -0.1289063, 0.6762695, 0.1373438, -0.3010936, 0.09546876,80.81176,5,4,30
119087,-3.027614,-4.188416,995.9359,-1,0.7719727, -0.1318359, 0.6767578, 0.2467188, -0.3010936, 0.1110938,80.81176,5,4,30
119154,-2.919187,-2.81076,995.8859,-1,0.7729492, -0.1298828, 0.6743164, 0.2467188, -0.2854686, 0.07984376,80.81176,5,4,30
119224,-1.223037,0.473114,995.7675,10.79715,0.7729492, -0.1313477, 0.6762695, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
119293,-1.86959,-2.516144,995.8753,-1,0.7719727, -0.1308594, 0.6738281, 0.1060938, -0.3167186, 0.06421876,80.81176,5,4,30
119363,-1.937267,-2.004944,995.8571,-1,0.7729492, -0.1298828, 0.6787109, 0.1685938, -0.3010936, 0.06421876,80.81176,5,4,30
119434,-1.680838,-1.424408,995.8359,-1,0.7734375, -0.1303711, 0.6767578, 0.1529688, -0.3167186, 0.06421876,80.81176,5,4,30
119504,-1.297023,-0.913208,995.8176,-1,0.7719727, -0.1298828, 0.6777344, 0.2310938, -0.3167186, 0.09546876,80.81176,5,4,30
119574,-2.599744,-3.902466,995.9253,-1,0.7714844, -0.1318359, 0.675293, 0.1998438, -0.3010936, 0.06421876,80.81176,5,4,30
119753,-3.541373,-4.483002,995.9464,10.80633,0.7714844, -0.1298828, 0.6757813, 0.1998438, -0.3167186, 0.1423438,80.81176,5,4,30
119824,-4.159481,-4.777588,995.957,-1,0.7714844, -0.1308594, 0.6757813, 0.1685938, -0.2854686, 0.1267188,80.81176,5,4,30
119896,-4.321241,-4.483002,995.9464,10.80174,0.7724609, -0.1318359, 0.6743164, 0.1842188, -0.2854686, 0.04859376,80.81176,5,4,30
119968,-2.617225,-0.913208,995.8176,-1,0.7719727, -0.1303711, 0.6767578, 0.1685938, -0.3323436, 0.06421876,80.81176,5,4,30
120040,-1.765216,-0.913208,995.8176,-1,0.7719727, -0.1313477, 0.675293, 0.2310938, -0.2698436, 0.04859376,80.81176,5,4,30
120115,-2.032373,-2.29953,995.8675,10.81092,0.7709961, -0.1318359, 0.675293, 0.1998438, -0.2854686, 0.07984376,80.81176,5,4,30
120191,-1.615765,-1.199158,995.8279,-1,0.7724609, -0.1298828, 0.6757813, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
120268,-0.8659271,-0.1160889,995.7886,-1,0.7739258, -0.1308594, 0.6748047, 0.1529688, -0.3792186, 0.06421876,80.81176,5,4,30
120346,-1.582729,-2.29953,995.8675,-1,0.7724609, -0.1289063, 0.6772461, 0.09046877, -0.3323436, 0.03296876,80.81176,5,4,30
120426,-2.486997,-3.391266,995.907,-1,0.7724609, -0.1308594, 0.6762695, 0.1529688, -0.3167186, 0.1110938,80.81176,5,4,30
120614,-2.683532,-2.880066,995.8885,-1,0.7729492, -0.1328125, 0.6757813, 0.1842188, -0.3323436, 0.07984376,80.81176,5,4,30
120695,-2.929092,-3.174652,995.8992,10.80174,0.7724609, -0.1298828, 0.6767578, 0.1685938, -0.2854686, 0.09546876,80.81176,5,4,30
120776,-1.812843,-0.6965942,995.8096,10.81551,0.7739258, -0.1313477, 0.6772461, 0.2310938, -0.3323436, 0.07984376,80.81176,5,4,30
120858,-2.346455,-2.880066,995.8885,10.80633,0.7729492, -0.1298828, 0.6777344, 0.1998438, -0.3010936, 0.1110938,80.81176,5,4,30
120940,-3.704981,-5.063507,995.9675,-1,0.7729492, -0.1318359, 0.6767578, 0.1998438, -0.2854686, 0.09546876,80.81176,5,4,30
121022,-3.439816,-3.174652,995.8992,-1,0.7729492, -0.1293945, 0.675293, 0.1842188, -0.3167186, 0.06421876,80.81176,5,4,30
121104,-2.068205,-0.6965942,995.8096,-1,0.7729492, -0.1298828, 0.6762695, 0.1373438, -0.3167186, 0.07984376,80.81176,5,4,30
121236,-1.3824,-0.6965942,995.8096,-1,0.7724609, -0.1298828, 0.6748047, 0.1998438, -0.2698436, 0.03296876,80.81176,5,4,30
121301,-1.585365,-1.78833,995.8491,10.8201,0.7729492, -0.1303711, 0.6748047, 0.1685938, -0.2698436, 0.1110938,80.81176,5,4,30
121366,-1.686847,-1.78833,995.8491,10.8201,0.7729492, -0.1303711, 0.6762695, 0.1685938, -0.2542186, 0.07984376,80.81176,5,4,30
121538,-1.191721,-0.6965942,995.8096,-1,0.7709961, -0.1303711, 0.675293, 0.1217188, -0.2698436, 0.09546876,80.81176,5,4,30
121605,-1.091466,-0.9912109,995.8203,10.81551,0.7729492, -0.1308594, 0.675293, 0.1217188, -0.3323436, 0.06421876,80.81176,5,4,30
121670,-0.491137,0.1091919,995.7807,10.81551,0.7724609, -0.1303711, 0.6772461, 0.2310938, -0.2698436, 0.1110938,80.81176,5,4,30
121737,-0.5938656,-0.6965942,995.8096,-1,0.7719727, -0.1303711, 0.675293, 0.1842188, -0.2698436, 0.1110938,80.81176,5,4,30
121803,-2.828686,-5.063507,995.9675,10.8201,0.7724609, -0.1298828, 0.6772461, 0.1998438, -0.2385936, 0.01734376,80.81176,5,4,30
121880,-3.69483,-4.560974,995.9492,-1,0.7729492, -0.1303711, 0.6733398, 0.1529688, -0.3010936, 0.1110938,80.81176,5,4,30
121946,-2.34302,-0.9912109,995.8203,-1,0.7719727, -0.1318359, 0.6772461, 0.1373438, -0.3167186, 0.06421876,80.81176,5,4,30
122013,-3.053438,-3.763855,995.9203,10.8201,0.7724609, -0.1308594, 0.6767578, 0.1842188, -0.3010936, 0.09546876,80.81176,5,4,30
122084,-3.261338,-3.469238,995.9097,10.81551,0.7724609, -0.1313477, 0.6757813, 0.1685938, -0.2698436, 0.1267188,80.81176,5,4,30
122154,-2.962395,-2.663452,995.8808,-1,0.7729492, -0.1308594, 0.6767578, 0.1998438, -0.2542186, 0.04859376,80.81176,5,4,30
122335,-1.721188,-0.4799805,995.8019,-1,0.7709961, -0.1323242, 0.6743164, 0.1842188, -0.2698436, 0.07984376,80.81176,5,4,30
122404,-2.04936,-2.377533,995.8702,-1,0.7719727, -0.1298828, 0.675293, 0.1998438, -0.3010936, 0.1110938,80.81176,5,4,30
122477,-2.906608,-3.763855,995.9203,-1,0.7719727, -0.1298828, 0.6772461, 0.1685938, -0.3010936, 0.06421876,80.81176,5,4,30
122551,-2.239162,-1.571716,995.8413,10.82928,0.7724609, -0.1289063, 0.675293, 0.1998438, -0.2854686, 0.1579688,80.81176,5,4,30
122623,-2.200041,-2.160919,995.8624,-1,0.7719727, -0.1298828, 0.6762695, 0.1842188, -0.3167186, 0.04859376,80.81176,5,4,30
122699,-1.192717,-0.1853943,995.7913,10.83387,0.7719727, -0.1293945, 0.6743164, 0.2154688, -0.3167186, 0.06421876,80.81176,5,4,30
122775,-0.4334559,0.3258057,995.7727,10.82928,0.7724609, -0.1308594, 0.6767578, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
122852,-1.145546,-1.857635,995.8517,-1,0.7734375, -0.1313477, 0.675293, 0.1529688, -0.3010936, 0.09546876,80.81176,5,4,30
122924,-2.047459,-2.949371,995.8912,-1,0.7724609, -0.1308594, 0.6743164, 0.1998438, -0.3010936, 0.09546876,80.81176,5,4,30
122999,-1.809587,-1.571716,995.8413,-1,0.7719727, -0.1313477, 0.675293, 0.1842188, -0.3323436, 0.1110938,80.81176,5,4,30
123181,-2.379479,-2.949371,995.8912,-1,0.7714844, -0.1293945, 0.6772461, 0.1842188, -0.3167186, 0.07984376,80.81176,5,4,30
123259,-2.118557,-1.857635,995.8517,-1,0.7734375, -0.1303711, 0.6762695, 0.1060938, -0.2698436, 0.07984376,80.81176,5,4,30
123338,-2.282698,-2.446838,995.8729,10.82928,0.7724609, -0.1308594, 0.6767578, 0.2154688, -0.3323436, 0.09546876,80.81176,5,4,30
123416,-2.763328,-3.243958,995.9019,-1,0.7724609, -0.1303711, 0.6767578, 0.1842188, -0.2854686, 0.09546876,80.81176,5,4,30
123497,-1.916255,-1.069183,995.823,10.83846,0.7724609, -0.1303711, 0.6767578, 0.1998438, -0.2698436, 0.07984376,80.81176,5,4,30
123575,-2.038587,-2.160919,995.8624,-1,0.7724609, -0.1308594, 0.6772461, 0.1998438, -0.2698436, 0.04859376,80.81176,5,4,30
123657,-2.788581,-3.538574,995.9123,-1,0.7724609, -0.1313477, 0.6748047, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
123740,-3.163578,-3.538574,995.9123,-1,0.7729492, -0.1289063, 0.6772461, 0.1685938, -0.2698436, 0.09546876,80.81176,5,4,30
123823,-2.805208,-2.446838,995.8729,-1,0.7719727, -0.1303711, 0.6762695, 0.1060938, -0.2698436, 0.1267188,80.81176,5,4,30
123904,-2.768983,-2.732758,995.8833,-1,0.7724609, -0.1298828, 0.6767578, 0.2154688, -0.2385936, 0.07984376,80.81176,5,4,30
124150,-1.65915,-0.5493164,995.8044,-1,0.7729492, -0.1318359, 0.6757813, 0.1685938, -0.3635936, 0.09546876,80.81176,5,4,30
124213,-3.439316,-5.219482,995.973,10.84765,0.7724609, -0.1308594, 0.675293, 0.1217188, -0.2542186, 0.09546876,80.81176,5,4,30
124276,-2.25425,-1.069183,995.823,-1,0.7719727, -0.1313477, 0.6767578, 0.1685938, -0.2698436, 0.1110938,80.81176,5,4,30
124341,-1.401783,-0.5493164,995.8044,10.84306,0.7724609, -0.1303711, 0.675293, 0.1373438, -0.2698436, 0.1110938,80.81176,5,4,30
124404,-0.9755497,-0.5493164,995.8044,-1,0.7719727, -0.1308594, 0.6772461, 0.1217188, -0.2385936, 0.1267188,80.81176,5,4,30
124469,-2.945889,-4.916229,995.9622,-1,0.7734375, -0.1308594, 0.6777344, 0.1998438, -0.2698436, 0.09546876,80.81176,5,4,30
124534,-2.839324,-2.732758,995.8833,-1,0.7724609, -0.1303711, 0.6757813, 0.1529688, -0.3323436, 0.06421876,80.81176,5,4,30
124611,-2.643081,-2.446838,995.8729,10.85224,0.7734375, -0.1293945, 0.6772461, 0.2154688, -0.3479686, 0.06421876,80.81176,5,4,30
124679,-2.982521,-3.32196,995.9044,-1,0.7729492, -0.1308594, 0.6796875, 0.1998438, -0.3010936, 0.1110938,80.81176,5,4,30
124745,-1.510303,-0.03808594,995.7859,-1,0.7714844, -0.1308594, 0.6738281, 0.1685938, -0.2698436, 0.09546876,80.81176,5,4,30
124921,-2.121531,-2.732758,995.8833,10.85224,0.7714844, -0.1308594, 0.6757813, 0.2154688, -0.2854686, 0.09546876,80.81176,5,4,30
124990,-2.721745,-3.32196,995.9044,-1,0.7719727, -0.1298828, 0.6743164, 0.2310938, -0.2698436, 0.04859376,80.81176,5,4,30
125060,-3.021853,-3.32196,995.9044,-1,0.7734375, -0.1303711, 0.6777344, 0.1998438, -0.2698436, 0.1267188,80.81176,5,4,30
125130,-3.865068,-4.708282,995.9545,10.85683,0.7734375, -0.1318359, 0.6782227, 0.2154688, -0.3792186, 0.06421876,80.81176,5,4,30
125202,-2.497445,-1.129822,995.8254,-1,0.7729492, -0.1303711, 0.6757813, 0.1998438, -0.2542186, 0.1267188,80.81176,5,4,30
125273,-3.052662,-3.60788,995.9149,-1,0.7714844, -0.1308594, 0.6782227, 0.1842188, -0.2854686, 0.1267188,80.81176,5,4,30
125346,-3.044336,-3.036011,995.894,-1,0.7719727, -0.1303711, 0.6777344, 0.1373438, -0.2854686, 0.09546876,80.81176,5,4,30
125429,-3.326108,-3.60788,995.9149,-1,0.7719727, -0.1298828, 0.6762695, 0.1373438, -0.2542186, 0.07984376,80.81176,5,4,30
125503,-2.921126,-2.516144,995.8755,-1,0.7724609, -0.1303711, 0.6777344, 0.1685938, -0.3167186, 0.06421876,80.81176,5,4,30
125576,-2.718635,-2.516144,995.8755,-1,0.7729492, -0.1293945, 0.6762695, 0.1685938, -0.2854686, 0.07984376,80.81176,5,4,30
125760,-3.713459,-4.708282,995.9545,-1,0.7729492, -0.1293945, 0.6767578, 0.1373438, -0.3010936, 0.09546876,80.81176,5,4,30
125834,-3.807962,-3.902466,995.9255,10.85683,0.7714844, -0.1303711, 0.6772461, 0.1060938, -0.3167186, 0.09546876,80.81176,5,4,30
125911,-2.763494,-1.719025,995.8466,-1,0.7724609, -0.1293945, 0.675293, 0.1998438, -0.2698436, 0.1423438,80.81176,5,4,30
125987,-3.480288,-4.197083,995.9362,-1,0.7719727, -0.1318359, 0.6767578, 0.2154688, -0.3479686, 0.1110938,80.81176,5,4,30
126064,-2.599656,-1.719025,995.8466,-1,0.7714844, -0.1303711, 0.6762695, 0.1685938, -0.3323436, 0.06421876,80.81176,5,4,30
126145,-3.251061,-3.902466,995.9255,10.86142,0.7719727, -0.1318359, 0.6762695, 0.1529688, -0.2854686, 0.01734376,80.81176,5,4,30
126223,-2.229443,-1.207825,995.8282,-1,0.7724609, -0.1308594, 0.6782227, 0.1998438, -0.3479686, 0.06421876,80.81176,5,4,30
126302,-2.411795,-2.594147,995.8781,-1,0.7724609, -0.1298828, 0.6743164, 0.2154688, -0.2229686, 0.09546876,80.81176,5,4,30
126381,-2.212703,-2.013611,995.8572,-1,0.7729492, -0.1308594, 0.6767578, 0.1529688, -0.2229686, 0.03296876,80.81176,5,4,30
126461,-2.403425,-2.594147,995.8781,10.8706,0.7714844, -0.1313477, 0.6762695, 0.1529688, -0.2698436, 0.09546876,80.81176,5,4,30
126650,-2.607093,-2.81076,995.8861,-1,0.7729492, -0.1308594, 0.6767578, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
126731,-2.708927,-2.81076,995.8861,-1,0.7724609, -0.1308594, 0.6762695, 0.1217188, -0.2385936, 0.09546876,80.81176,5,4,30
126812,-2.504228,-2.29953,995.8676,-1,0.7734375, -0.1313477, 0.6762695, 0.1998438, -0.3323436, 0.09546876,80.81176,5,4,30
126944,-2.804788,-3.105347,995.8967,10.87519,0.7729492, -0.1303711, 0.6782227, 0.1529688, -0.3323436, 0.1110938,80.81176,5,4,30
127006,-1.317463,0.1698608,995.7783,-1,0.7729492, -0.1313477, 0.675293, 0.2154688, -0.3167186, 0.1423438,80.81176,5,4,30
127067,-0.7167761,-0.1160889,995.7888,-1,0.7724609, -0.1279297, 0.6762695, 0.1842188, -0.3635936, 0.06421876,80.81176,5,4,30
127133,-1.655461,-2.594147,995.8781,10.87978,0.7724609, -0.1298828, 0.6791992, 0.1685938, -0.2542186, 0.09546876,80.81176,5,4,30
127198,-1.028735,-0.4020081,995.7991,10.88437,0.7714844, -0.1293945, 0.6757813, 0.1373438, -0.2698436, 0.1267188,80.81176,5,4,30
127265,-1.811441,-2.594147,995.8781,10.87978,0.7719727, -0.1308594, 0.6767578, 0.2154688, -0.2698436, 0.09546876,80.81176,5,4,30
127331,-2.345753,-2.880066,995.8887,-1,0.7734375, -0.1308594, 0.6767578, 0.1529688, -0.2698436, 0.07984376,80.81176,5,4,30
127509,-2.46995,-2.594147,995.8781,10.87519,0.7714844, -0.1298828, 0.6762695, 0.1373438, -0.3010936, 0.04859376,80.81176,5,4,30
127580,-1.435979,-0.4020081,995.7991,10.88897,0.7724609, -0.1313477, 0.6748047, 0.1842188, -0.2385936, 0.04859376,80.81176,5,4,30
127648,-2.305315,-3.174652,995.8992,-1,0.7719727, -0.1289063, 0.6772461, 0.1998438, -0.2698436, 0.1267188,80.81176,5,4,30
127717,-3.138559,-3.971802,995.9281,10.88437,0.7719727, -0.1308594, 0.6757813, 0.1529688, -0.3010936, 0.09546876,80.81176,5,4,30
127786,-2.463444,-1.78833,995.8492,-1,0.7729492, -0.1303711, 0.6772461, 0.2310938, -0.3010936, 0.09546876,80.81176,5,4,30
127855,-2.125887,-1.78833,995.8492,-1,0.7714844, -0.1313477, 0.6777344, 0.1373438, -0.3010936, 0.07984376,80.81176,5,4,30
127927,-2.502976,-2.880066,995.8887,-1,0.7729492, -0.1308594, 0.6743164, 0.1842188, -0.2542186, 0.06421876,80.81176,5,4,30
127997,-1.74276,-0.9825439,995.8201,-1,0.7734375, -0.1303711, 0.6757813, 0.1842188, -0.3323436, 0.07984376,80.81176,5,4,30
128069,-2.060147,-2.377533,995.8704,-1,0.7744141, -0.1308594, 0.6772461, 0.1529688, -0.2698436, 0.06421876,80.81176,5,4,30
128144,-2.470106,-2.880066,995.8887,10.88437,0.7729492, -0.1303711, 0.6777344, 0.1842188, -0.2698436, 0.1423438,80.81176,5,4,30
128325,-1.58335,-0.6965942,995.8098,-1,0.7724609, -0.1303711, 0.6777344, 0.1060938, -0.3167186, 0.07984376,80.81176,5,4,30
128400,-2.526294,-3.469238,995.9099,10.88437,0.7724609, -0.1313477, 0.6762695, 0.1998438, -0.2698436, 0.06421876,80.81176,5,4,30
128474,-2.850473,-3.174652,995.8992,-1,0.7724609, -0.1318359, 0.6782227, 0.2467188, -0.3323436, 0.03296876,80.81176,5,4,30
128548,-1.916509,-0.9825439,995.8201,-1,0.7709961, -0.1303711, 0.6772461, 0.1685938, -0.3167186, 0.09546876,80.81176,5,4,30
128626,-2.835848,-3.755188,995.9202,-1,0.7724609, -0.1303711, 0.675293, 0.1373438, -0.2698436, 0.06421876,80.81176,5,4,30
128705,-4.387239,-5.938629,995.9991,10.89356,0.7724609, -0.1298828, 0.675293, 0.1529688, -0.2385936, 0.1267188,80.81176,5,4,30
128782,-3.780945,-3.174652,995.8992,-1,0.7729492, -0.1293945, 0.6767578, 0.1842188, -0.3323436, 0.1267188,80.81176,5,4,30
128860,-3.768067,-3.755188,995.9202,-1,0.7714844, -0.1293945, 0.6767578, 0.1373438, -0.3323436, 0.1267188,80.81176,5,4,30
128940,-3.761627,-3.755188,995.9202,10.89356,0.7729492, -0.1313477, 0.675293, 0.1685938, -0.2854686, 0.1110938,80.81176,5,4,30
129028,-3.06958,-2.377533,995.8704,-1,0.7734375, -0.1298828, 0.6772461, 0.1373438, -0.3167186, 0.07984376,80.81176,5,4,30
129215,-3.412384,-3.755188,995.9202,-1,0.7729492, -0.1308594, 0.6762695, 0.1685938, -0.2698436, 0.06421876,80.81176,5,4,30
129296,-4.675507,-5.938629,995.9991,10.89815,0.7719727, -0.1298828, 0.675293, 0.1529688, -0.2854686, 0.07984376,80.81176,5,4,30
129380,-3.270905,-1.866302,995.8518,-1,0.7729492, -0.1293945, 0.6772461, 0.1373438, -0.3167186, 0.03296876,80.81176,5,4,30
129461,-2.715912,-2.160919,995.8624,-1,0.7729492, -0.1303711, 0.6767578, 0.1060938, -0.3010936, 0.04859376,80.81176,5,4,30
129540,-2.143814,-1.571716,995.8412,-1,0.7724609, -0.1303711, 0.6762695, 0.1373438, -0.2542186, 0.07984376,80.81176,5,4,30
129673,-3.244087,-4.34436,995.9414,10.89815,0.7734375, -0.1298828, 0.6767578, 0.1529688, -0.3792186, 0.09546876,80.81176,5,4,30
129738,-2.845463,-2.446838,995.8728,10.90733,0.7714844, -0.1308594, 0.6757813, 0.1529688, -0.2854686, 0.1267188,80.81176,5,4,30
129802,-3.447618,-4.049774,995.9308,-1,0.7744141, -0.1318359, 0.675293, 0.1998438, -0.3167186, 0.1267188,80.81176,5,4,30
129866,-2.65696,-1.866302,995.8518,10.89356,0.7714844, -0.1293945, 0.6767578, 0.1373438, -0.3167186, 0.1267188,80.81176,5,4,30
129929,-2.153325,-1.649689,995.844,-1,0.7719727, -0.1323242, 0.6757813, 0.2154688, -0.3167186, 0.06421876,80.81176,5,4,30
130102,-2.698641,-3.243958,995.9019,-1,0.7729492, -0.1298828, 0.6762695, 0.1373438, -0.2854686, 0.1267188,80.81176,5,4,30
130168,-2.42978,-2.160919,995.8624,-1,0.7719727, -0.1308594, 0.6767578, 0.1529688, -0.2542186, 0.04859376,80.81176,5,4,30
130234,-2.438309,-2.446838,995.8728,-1,0.7729492, -0.1303711, 0.6772461, 0.1373438, -0.2854686, 0.07984376,80.81176,5,4,30
130302,-1.203545,0.03121948,995.7834,-1,0.7714844, -0.1313477, 0.6782227, 0.1217188, -0.3323436, 0.1110938,80.81176,5,4,30
130371,-1.682232,-2.160919,995.8624,10.90274,0.7729492, -0.1303711, 0.675293, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
130442,-2.463095,-3.243958,995.9019,10.91192,0.7724609, -0.1303711, 0.6762695, 0.1685938, -0.3479686, 0.09546876,80.81176,5,4,30
130511,-3.256434,-4.049774,995.9308,-1,0.7724609, -0.1293945, 0.6748047, 0.1842188, -0.2229686, 0.07984376,80.81176,5,4,30
130580,-2.99893,-2.741425,995.8834,10.91192,0.7724609, -0.1308594, 0.6743164, 0.1842188, -0.3010936, 0.1110938,80.81176,5,4,30
130652,-2.870177,-2.741425,995.8834,10.90274,0.7719727, -0.1308594, 0.6743164, 0.2154688, -0.3010936, 0.06421876,80.81176,5,4,30
130719,-1.566772,-0.2633667,995.7939,-1,0.7739258, -0.1303711, 0.6757813, 0.1685938, -0.2854686, 0.1423438,80.81176,5,4,30
130901,-1.313644,-1.060516,995.8229,-1,0.7739258, -0.1303711, 0.675293, 0.1060938, -0.3479686, 0.1110938,80.81176,5,4,30
130972,-1.481666,-1.649689,995.844,-1,0.7729492, -0.1298828, 0.6762695, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
131045,-2.657413,-3.83316,995.923,-1,0.7729492, -0.1318359, 0.6748047, 0.1060938, -0.3479686, 0.1579688,80.81176,5,4,30
131120,-2.006258,-1.355103,995.8334,10.91192,0.7729492, -0.1303711, 0.6757813, 0.1842188, -0.2698436, 0.1267188,80.81176,5,4,30
131193,-2.373841,-2.741425,995.8834,-1,0.7739258, -0.1313477, 0.6767578, 0.1685938, -0.3010936, 0.1579688,80.81176,5,4,30
131269,-3.24646,-4.11908,995.9333,-1,0.7734375, -0.1303711, 0.675293, 0.1685938, -0.3010936, 0.09546876,80.81176,5,4,30
131345,-3.53981,-3.83316,995.923,-1,0.7724609, -0.1303711, 0.675293, 0.1685938, -0.2385936, 0.1423438,80.81176,5,4,30
131420,-2.885017,-2.230225,995.865,-1,0.7719727, -0.1313477, 0.6782227, 0.1373438, -0.3010936, 0.06421876,80.81176,5,4,30
131493,-2.665928,-2.446838,995.8728,-1,0.7724609, -0.1313477, 0.6762695, 0.1998438, -0.3167186, 0.1110938,80.81176,5,4,30
131569,-3.284197,-3.902466,995.9255,-1,0.7724609, -0.1308594, 0.6748047, 0.2154688, -0.3792186, 0.06421876,80.81176,5,4,30
131756,-1.916757,-0.5493164,995.8044,10.9211,0.7724609, -0.1298828, 0.6748047, 0.1685938, -0.3792186, 0.09546876,80.81176,5,4,30
131833,-1.527623,-1.138489,995.8256,-1,0.7734375, -0.1323242, 0.6782227, 0.1685938, -0.2385936, 0.09546876,80.81176,5,4,30
131909,-2.424792,-3.32196,995.9045,-1,0.7724609, -0.1308594, 0.6738281, 0.1529688, -0.3479686, 0.06421876,80.81176,5,4,30
131989,-2.474801,-2.524811,995.8756,-1,0.7734375, -0.1308594, 0.6767578, 0.1842188, -0.3010936, 0.1579688,80.81176,5,4,30
132070,-3.188633,-3.902466,995.9255,10.9211,0.7709961, -0.1289063, 0.6757813, 0.1529688, -0.2542186, 0.04859376,80.81176,5,4,30
132151,-2.163561,-1.138489,995.8256,10.92569,0.7719727, -0.1303711, 0.6767578, 0.1998438, -0.3167186, 0.1267188,80.81176,5,4,30
132234,-0.7022639,0.7590332,995.7572,10.92569,0.7729492, -0.1289063, 0.6757813, 0.1842188, -0.3167186, 0.09546876,80.81176,5,4,30
132316,-1.210644,-1.719025,995.8466,-1,0.7724609, -0.1308594, 0.6762695, 0.1842188, -0.3010936, 0.04859376,80.81176,5,4,30
132448,-0.9189665,-0.6272888,995.807,10.93028,0.7734375, -0.1308594, 0.6738281, 0.1217188, -0.3010936, 0.07984376,80.81176,5,4,30
132511,-1.318996,-1.719025,995.8466,-1,0.7734375, -0.1289063, 0.6767578, 0.2154688, -0.3635936, 0.09546876,80.81176,5,4,30
