time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
3184,78.66936,76.32397,998.6642,19.83241,0.005859375, 0.03710938, 1.05127, -0.02187502, 0.1129689, 0.01593757,83.5459,2,2,0
3386,78.59706,78.52477,998.6838,19.84616,0.003417969, 0.03662109, 1.046875, 0.02499998, 0.01921892, -0.03093743,83.5459,3,2,0
3691,70.86682,63.13658,998.7146,-1,0.00390625, 0.03662109, 1.048828, -0.05312502, -0.01203108, 0.0003125668,83.5459,4,2,0
3852,64.24638,57.62595,998.7056,19.86448,0.004882813, 0.0390625, 1.047852, 0.009374976, 0.003593922, 0.01593757,83.5459,5,3,0
4019,57.91225,51.57812,998.7159,19.86907,0.003417969, 0.03857422, 1.04834, -0.05312502, -0.02765608, 0.01593757,83.5459,5,3,0
4187,55.04844,52.18463,998.6253,-1,0.004394531, 0.03759766, 1.035645, 0.04062498, 0.003593922, 0.01593757,83.5459,5,3,0
4358,53.37393,51.69942,998.7469,19.87365,0.00390625, 0.03955078, 1.044922, -0.02187502, -0.01203108, 0.0003125668,83.5459,5,3,0
4528,49.81602,46.2581,998.7573,-1,0.001953125, 0.03613281, 1.047363, 0.009374976, 0.003593922, 0.0003125668,83.5459,5,3,0
4702,44.34598,38.87594,998.6769,19.90114,0.003417969, 0.03710938, 1.045898, 0.02499998, -0.05890608, 0.03156257,83.5459,5,3,0
4883,43.54314,42.74031,998.7078,19.91031,0.003417969, 0.03662109, 1.047852, 0.04062498, -0.01203108, 0.07843757,83.5459,5,3,0
5132,39.99651,36.44987,998.7285,19.91947,0.00390625, 0.03662109, 1.049805, -0.02187502, -0.01203108, 0.0003125668,83.5459,5,3,0
5312,35.91843,31.84035,998.709,-1,0.004882813, 0.03759766, 1.04834, 0.02499998, 0.01921892, -0.01531243,83.5459,5,3,0
5494,34.58988,33.26133,998.7491,19.92863,0.002929688, 0.03710938, 1.046875, 0.009374976, 0.06609392, 0.03156257,83.5459,5,3,0
5682,31.86345,29.13702,998.6997,19.92863,0.005859375, 0.03710938, 1.047852, -0.006250024, 0.03484392, 0.06281257,83.5459,5,3,0
5869,27.34635,22.82925,998.6997,19.92863,0.002929688, 0.03710938, 1.04834, 0.02499998, 0.003593922, 0.04718757,83.5459,5,3,0
6060,23.7448,20.14326,998.6594,-1,0.002929688, 0.03955078, 1.04541, 0.134375, 0.09734392, -0.01531243,83.5459,5,3,0
6252,20.57504,17.40527,998.6503,-1,0.002929688, 0.03613281, 1.049805, 0.009374976, 0.003593922, -0.03093743,83.5459,5,3,0
6519,17.09262,13.61021,998.5592,19.95612,0.003417969, 0.03759766, 1.046875, 0.05624998, 0.003593922, 0.0003125668,83.5459,5,3,0
6714,14.56294,12.03326,998.6409,-1,0.004394531, 0.03759766, 1.049805, -0.006250024, -0.01203108, -0.01531243,83.5459,5,3,0
6914,11.66051,8.758087,998.58,-1,0.002929688, 0.03808594, 1.048828, 0.04062498, -0.01203108, -0.01531243,83.5459,5,3,0
7117,10.49523,9.329941,998.7121,19.96987,0.002929688, 0.03759766, 1.048828, 0.02499998, -0.02765608, 0.03156257,83.5459,5,3,0
7320,6.620066,2.744904,998.742,19.97445,0.002441406, 0.03515625, 1.04834, -0.006250024, -0.07453108, -0.03093743,83.5459,5,3,0
7486,5.800206,4.980347,998.6823,-1,0.002441406, 0.03662109, 1.050781, 0.02499998, -0.04328108, 0.01593757,83.5459,5,4,0
7653,4.98305,4.165894,998.7523,19.98819,0.002929688, 0.03662109, 1.048828, 0.02499998, -0.01203108, 0.01593757,83.5459,5,4,0
7833,4.167238,3.351425,998.7327,19.98819,0.002441406, 0.03662109, 1.046875, -0.006250024, 0.05046892, 0.01593757,83.5459,5,4,0
8076,2.658937,1.150635,998.5925,-1,0.004882813, 0.03710938, 1.049805, -0.03750002, -0.07453108, -0.03093743,83.5459,5,4,0
8245,3.005181,3.351425,998.6328,19.99736,0.00390625, 0.03710938, 1.04834, 0.009374976, 0.01921892, -0.01531243,83.5459,5,4,0
8418,1.939274,0.8733673,998.6925,-1,0.002441406, 0.03759766, 1.047852, -0.006250024, 0.06609392, -0.01531243,83.5459,5,4,0
8595,1.544955,1.150635,998.7132,-1,0.004394531, 0.03662109, 1.046875, -0.006250024, 0.01921892, 0.03156257,83.5459,5,4,0
8774,3.279985,5.015015,998.5522,-1,0.01806641, 0.05957031, 1.183105, -3.334375, -4.449531, 33.96906,83.5459,5,4,0
8952,2.076676,0.8733673,998.6328,-1,0.04882813, -0.1313477, 1.020996, -0.115625, -0.3870311, 3.953438,83.5459,5,4,0
9133,2.991311,3.905945,998.7729,-1,0.003417969, 0.01855469, 1.047852, 0.165625, 0.03484392, 0.03156257,83.5459,5,4,0
