time,temperature,pressure,altitude,errorLog
353486,-1,1016.227,0.3171234,0
353496,-1,1016.208,0.8543243,0
353506,-1,1016.319,-2.160927,0
353516,-1,1016.187,1.408852,0
353526,-1,1016.198,1.131592,0
353536,-1,1016.147,2.517914,0
353546,-1,1016.329,-2.455521,0
353556,-1,1016.248,-0.2547302,0
353565,-1,1016.389,-4.08445,0
353576,-1,1016.147,2.517914,0
353587,21.7976,1016.389,-4.08445,0
353597,-1,1016.227,0.3171234,0
353607,-1,1016.268,-0.7919312,0
353616,-1,1016.268,-0.7919312,0
353626,-1,1016.319,-2.160927,0
353638,21.80676,1016.227,0.3171234,0
353647,-1,1016.308,-1.883659,0
353658,-1,1016.298,-1.589066,0
353669,-1,1016.227,0.3171234,0
353678,-1,1016.208,0.8543243,0
353687,-1,1016.278,-1.069199,0
353697,-1,1016.268,-0.7919312,0
353708,21.80218,1016.329,-2.455521,0
353718,-1,1016.248,-0.2547302,0
353728,21.80218,1016.238,0.03986359,0
353738,-1,1016.257,-0.4973373,0
353748,-1,1016.208,0.8543243,0
353759,-1,1016.349,-2.992722,0
353770,-1,1016.289,-1.346458,0
353779,-1,1016.208,0.8543243,0
353789,-1,1016.238,0.03986359,0
353799,-1,1016.278,-1.069199,0
353809,-1,1016.257,-0.4973373,0
353820,-1,1016.289,-1.346458,0
353828,-1,1016.278,-1.069199,0
353840,21.7976,1016.248,-0.2547302,0
353850,-1,1016.147,2.517914,0
353860,-1,1016.227,0.3171234,0
353870,-1,1016.268,-0.7919312,0
353880,-1,1016.247,-0.2027435,0
353890,-1,1016.248,-0.2547302,0
353899,-1,1016.136,2.812508,0
353909,-1,1016.247,-0.2027435,0
353920,-1,1016.289,-1.346458,0
353930,-1,1016.227,0.3171234,0
353939,-1,1016.238,0.03986359,0
353950,-1,1016.238,0.03986359,0
353960,-1,1016.227,0.3171234,0
353970,-1,1016.187,1.408852,0
353980,-1,1016.238,0.03986359,0
353991,21.80218,1016.298,-1.589066,0
354000,-1,1016.257,-0.4973373,0
354012,21.78844,1016.136,2.812508,0
354021,-1,1016.177,1.703445,0
354031,-1,1016.187,1.408852,0
354042,-1,1016.308,-1.883659,0
354052,-1,1016.329,-2.455521,0
354063,-1,1016.329,-2.455521,0
354073,-1,1016.308,-1.883659,0
354083,-1,1016.187,1.408852,0
354093,-1,1016.268,-0.7919312,0
354102,-1,1016.248,-0.2547302,0
354112,-1,1016.278,-1.069199,0
354123,21.79302,1016.187,1.408852,0
354132,-1,1016.217,0.6117172,0
354142,-1,1016.289,-1.346458,0
354152,-1,1016.217,0.6117172,0
354163,21.78844,1016.268,-0.7919312,0
354173,-1,1016.147,2.517914,0
354184,-1,1016.308,-1.883659,0
354195,-1,1016.187,1.408852,0
354205,-1,1016.248,-0.2547302,0
354214,-1,1016.268,-0.7919312,0
354225,-1,1016.308,-1.883659,0
354235,-1,1016.389,-4.08445,0
354246,-1,1016.329,-2.455521,0
354256,-1,1016.227,0.3171234,0
354268,21.7976,1016.227,0.3171234,0
354279,21.7976,1016.257,-0.4973373,0
354289,-1,1016.268,-0.7919312,0
354299,-1,1016.207,0.8889847,0
354310,-1,1016.187,1.408852,0
354319,-1,1016.217,0.6117172,0
354330,-1,1016.177,1.703445,0
354341,-1,1016.217,0.6117172,0
354351,-1,1016.096,3.904236,0
354361,-1,1016.319,-2.160927,0
354371,-1,1016.227,0.3171234,0
354380,-1,1016.238,0.03986359,0
354390,-1,1016.217,0.6117172,0
354400,-1,1016.268,-0.7919312,0
354410,-1,1016.227,0.3171234,0
354421,-1,1016.198,1.131592,0
354430,-1,1016.298,-1.589066,0
354440,-1,1016.198,1.131592,0
354451,-1,1016.227,0.3171234,0
354460,-1,1016.187,1.408852,0
354470,-1,1016.227,0.3171234,0
354481,-1,1016.319,-2.160927,0
354491,-1,1016.268,-0.7919312,0
354501,-1,1016.227,0.3171234,0
354512,21.80218,1016.227,0.3171234,0
354522,-1,1016.147,2.517914,0
354533,-1,1016.389,-4.08445,0
354543,-1,1016.227,0.3171234,0
354553,-1,1016.177,1.703445,0
354563,-1,1016.268,-0.7919312,0
354573,-1,1016.177,1.703445,0
354583,-1,1016.166,1.980713,0
354593,-1,1016.187,1.408852,0
354603,-1,1016.227,0.3171234,0
354612,-1,1016.126,3.089767,0
354623,21.7976,1016.268,-0.7919312,0
354633,-1,1016.207,0.8889847,0
354642,-1,1016.247,-0.2027435,0
354653,-1,1016.227,0.3171234,0
354662,-1,1016.257,-0.4973373,0
354673,-1,1016.177,1.703445,0
354683,21.80218,1016.298,-1.589066,0
354693,-1,1016.217,0.6117172,0
354703,-1,1016.187,1.408852,0
354714,21.7976,1016.227,0.3171234,0
354725,-1,1016.227,0.3171234,0
354735,-1,1016.319,-2.160927,0
354745,-1,1016.308,-1.883659,0
354754,-1,1016.349,-2.992722,0
354765,-1,1016.308,-1.883659,0
354775,-1,1016.308,-1.883659,0
354787,-1,1016.208,0.8543243,0
354799,21.79302,1016.308,-1.883659,0
354809,-1,1016.319,-2.160927,0
354820,-1,1016.268,-0.7919312,0
354830,-1,1016.227,0.3171234,0
354840,-1,1016.298,-1.589066,0
354860,21.7976,1016.227,0.3171234,0
354869,-1,1016.217,0.6117172,0
354881,21.79302,1016.177,1.703445,0
354891,-1,1016.157,2.240646,0
354901,-1,1016.217,0.6117172,0
354910,-1,1016.227,0.3171234,0
354921,21.80218,1016.238,0.03986359,0
354931,-1,1016.238,0.03986359,0
354942,-1,1016.147,2.517914,0
354952,-1,1016.227,0.3171234,0
354963,-1,1016.329,-2.455521,0
354972,-1,1016.227,0.3171234,0
354982,-1,1016.227,0.3171234,0
354992,-1,1016.227,0.3171234,0
355002,-1,1016.227,0.3171234,0
355012,-1,1016.369,-3.547249,0
355022,-1,1016.308,-1.883659,0
355032,-1,1016.287,-1.311806,0
355043,-1,1016.217,0.6117172,0
355053,-1,1016.308,-1.883659,0
355062,-1,1016.308,-1.883659,0
355072,-1,1016.198,1.131592,0
355082,-1,1016.268,-0.7919312,0
355093,-1,1016.308,-1.883659,0
355103,-1,1016.187,1.408852,0
355113,-1,1016.319,-2.160927,0
355122,-1,1016.247,-0.2027435,0
355133,21.7976,1016.247,-0.2027435,0
355144,-1,1016.187,1.408852,0
355153,-1,1016.308,-1.883659,0
355163,-1,1016.227,0.3171234,0
355174,21.7976,1016.289,-1.346458,0
355184,-1,1016.227,0.3171234,0
355194,-1,1016.268,-0.7919312,0
355203,-1,1016.147,2.517914,0
355214,21.7976,1016.147,2.517914,0
355223,-1,1016.359,-3.269981,0
355233,-1,1016.369,-3.547249,0
355244,-1,1016.187,1.408852,0
355253,-1,1016.268,-0.7919312,0
355264,-1,1016.268,-0.7919312,0
355275,21.80676,1016.198,1.131592,0
355284,-1,1016.289,-1.346458,0
355294,-1,1016.278,-1.069199,0
355304,-1,1016.198,1.131592,0
355315,21.80676,1016.278,-1.069199,0
355324,-1,1016.227,0.3171234,0
355335,21.79302,1016.298,-1.589066,0
355345,-1,1016.187,1.408852,0
355355,-1,1016.227,0.3171234,0
355366,21.7976,1016.227,0.3171234,0
355376,21.7976,1016.238,0.03986359,0
355386,-1,1016.227,0.3171234,0
355396,-1,1016.308,-1.883659,0
355406,-1,1016.389,-4.08445,0
355416,-1,1016.268,-0.7919312,0
355426,21.79302,1016.147,2.517914,0
355436,-1,1016.268,-0.7919312,0
355446,-1,1016.238,0.03986359,0
355457,-1,1016.187,1.408852,0
355467,-1,1016.187,1.408852,0
355477,-1,1016.227,0.3171234,0
355488,-1,1016.147,2.517914,0
355498,-1,1016.217,0.6117172,0
355508,-1,1016.198,1.131592,0
355517,-1,1016.238,0.03986359,0
355527,-1,1016.177,1.703445,0
355537,-1,1016.238,0.03986359,0
355547,-1,1016.136,2.812508,0
355558,21.7976,1016.217,0.6117172,0
355567,-1,1016.308,-1.883659,0
355578,21.80218,1016.329,-2.455521,0
355588,-1,1016.248,-0.2547302,0
355598,-1,1016.217,0.6117172,0
355609,21.79302,1016.187,1.408852,0
355619,-1,1016.349,-2.992722,0
355629,21.79302,1016.308,-1.883659,0
355638,-1,1016.338,-2.698128,0
355648,-1,1016.268,-0.7919312,0
355659,21.80218,1016.126,3.089767,0
355669,-1,1016.177,1.703445,0
355680,-1,1016.066,4.718697,0
355690,-1,1016.268,-0.7919312,0
355700,-1,1016.319,-2.160927,0
355710,-1,1016.429,-5.176178,0
355720,-1,1016.319,-2.160927,0
355729,-1,1016.248,-0.2547302,0
355739,21.80218,1016.227,0.3171234,0
355749,-1,1016.268,-0.7919312,0
355760,21.80676,1016.217,0.6117172,0
355769,-1,1016.308,-1.883659,0
355781,21.7976,1016.227,0.3171234,0
355791,-1,1016.227,0.3171234,0
355800,-1,1016.177,1.703445,0
355811,21.7976,1016.248,-0.2547302,0
355820,-1,1016.319,-2.160927,0
355831,21.7976,1016.278,-1.069199,0
355841,-1,1016.278,-1.069199,0
355851,21.79302,1016.247,-0.2027435,0
355861,-1,1016.238,0.03986359,0
355871,21.80218,1016.379,-3.789856,0
355881,21.80218,1016.248,-0.2547302,0
355892,21.80218,1016.147,2.517914,0
355902,-1,1016.238,0.03986359,0
355912,-1,1016.257,-0.4973373,0
355922,-1,1016.227,0.3171234,0
355933,-1,1016.227,0.3171234,0
355943,-1,1016.136,2.812508,0
355953,-1,1016.289,-1.346458,0
355963,-1,1016.198,1.131592,0
355973,-1,1016.238,0.03986359,0
355982,-1,1016.157,2.240646,0
355992,-1,1016.238,0.03986359,0
356002,-1,1016.259,-0.5319977,0
356013,-1,1016.238,0.03986359,0
356023,21.80676,1016.208,0.8543243,0
356033,-1,1016.369,-3.547249,0
356043,-1,1016.278,-1.069199,0
356053,-1,1016.208,0.8543243,0
356063,-1,1016.227,0.3171234,0
356073,-1,1016.319,-2.160927,0
356084,21.80676,1016.248,-0.2547302,0
356094,-1,1016.319,-2.160927,0
356104,-1,1016.227,0.3171234,0
356114,-1,1016.329,-2.455521,0
356123,-1,1016.238,0.03986359,0
356134,-1,1016.227,0.3171234,0
356145,21.80218,1016.289,-1.346458,0
356155,-1,1016.238,0.03986359,0
356165,-1,1016.319,-2.160927,0
356174,-1,1016.227,0.3171234,0
356184,-1,1016.329,-2.455521,0
356195,-1,1016.187,1.408852,0
356204,-1,1016.167,1.946053,0
356215,21.80676,1016.187,1.408852,0
356225,-1,1016.248,-0.2547302,0
356236,21.80676,1016.147,2.517914,0
356247,-1,1016.248,-0.2547302,0
356256,-1,1016.278,-1.069199,0
356266,-1,1016.268,-0.7919312,0
356276,-1,1016.147,2.517914,0
356286,-1,1016.329,-2.455521,0
356297,-1,1016.278,-1.069199,0
356307,-1,1016.167,1.946053,0
356317,-1,1016.167,1.946053,0
356327,-1,1016.268,-0.7919312,0
356337,-1,1016.299,-1.623726,0
356347,-1,1016.208,0.8543243,0
356357,-1,1016.248,-0.2547302,0
356367,21.7976,1016.187,1.408852,0
356376,-1,1016.187,1.408852,0
356386,21.80676,1016.369,-3.547249,0
356397,21.80676,1016.217,0.6117172,0
356407,21.80218,1016.147,2.517914,0
356417,-1,1016.147,2.517914,0
356428,21.80218,1016.087,4.146843,0
356438,-1,1016.187,1.408852,0
356448,-1,1016.248,-0.2547302,0
356458,-1,1016.238,0.03986359,0
356469,-1,1016.41,-4.656303,0
356479,-1,1016.319,-2.160927,0
356499,21.79302,1016.248,-0.2547302,0
356510,-1,1016.278,-1.069199,0
356520,-1,1016.157,2.240646,0
356530,-1,1016.248,-0.2547302,0
356540,-1,1016.198,1.131592,0
356549,-1,1016.248,-0.2547302,0
356559,-1,1016.289,-1.346458,0
356570,21.7976,1016.278,-1.069199,0
356580,-1,1016.238,0.03986359,0
356590,-1,1016.319,-2.160927,0
356600,-1,1016.248,-0.2547302,0
356610,-1,1016.238,0.03986359,0
356620,-1,1016.238,0.03986359,0
356631,-1,1016.248,-0.2547302,0
356640,-1,1016.208,0.8543243,0
356650,-1,1016.268,-0.7919312,0
356659,-1,1016.167,1.946053,0
356670,-1,1016.248,-0.2547302,0
356681,21.7976,1016.238,0.03986359,0
356691,-1,1016.278,-1.069199,0
356701,21.80676,1016.227,0.3171234,0
356711,-1,1016.177,1.703445,0
356721,-1,1016.198,1.131592,0
356731,-1,1016.227,0.3171234,0
356741,21.80218,1016.278,-1.069199,0
356751,-1,1016.238,0.03986359,0
356762,-1,1016.278,-1.069199,0
356771,-1,1016.147,2.517914,0
356781,-1,1016.248,-0.2547302,0
356792,21.80218,1016.339,-2.73278,0
356802,-1,1016.167,1.946053,0
356812,-1,1016.198,1.131592,0
356823,21.80676,1016.106,3.609642,0
356833,-1,1016.329,-2.455521,0
356842,-1,1016.289,-1.346458,0
356853,-1,1016.198,1.131592,0
356863,-1,1016.289,-1.346458,0
356872,-1,1016.208,0.8543243,0
356882,-1,1016.227,0.3171234,0
356893,21.81133,1016.248,-0.2547302,0
356904,21.80676,1016.248,-0.2547302,0
356914,-1,1016.208,0.8543243,0
356923,-1,1016.238,0.03986359,0
356933,-1,1016.167,1.946053,0
356943,21.80218,1016.167,1.946053,0
356953,-1,1016.259,-0.5319977,0
356963,-1,1016.218,0.5597305,0
356974,21.81592,1016.248,-0.2547302,0
356984,-1,1016.259,-0.5319977,0
356994,-1,1016.178,1.668793,0
357004,-1,1016.108,3.574982,0
357014,-1,1016.25,-0.2893906,0
357024,-1,1016.229,0.2824707,0
357034,-1,1016.269,-0.8265915,0
357044,-1,1016.269,-0.8265915,0
357055,21.82508,1016.209,0.8196716,0
357065,-1,1016.188,1.391525,0
357076,-1,1016.22,0.5250778,0
357086,-1,1016.22,0.5250778,0
357096,-1,1016.209,0.8196716,0
357106,-1,1016.25,-0.2893906,0
357116,-1,1016.269,-0.8265915,0
357125,-1,1016.22,0.5250778,0
357135,-1,1016.19,1.339539,0
357146,21.82965,1016.169,1.9114,0
357157,-1,1016.381,-3.876503,0
357167,-1,1016.23,0.230484,0
357177,-1,1016.29,-1.381119,0
357188,-1,1016.311,-1.95298,0
357198,-1,1016.23,0.230484,0
357207,-1,1016.311,-1.95298,0
357218,-1,1016.19,1.339539,0
357228,-1,1016.169,1.9114,0
357239,-1,1016.271,-0.8612442,0
357249,-1,1016.311,-1.95298,0
357259,-1,1016.209,0.8196716,0
357268,-1,1016.15,2.431267,0
357279,-1,1016.19,1.339539,0
357289,-1,1016.23,0.230484,0
357299,-1,1016.271,-0.8612442,0
357310,-1,1016.19,1.339539,0
357319,-1,1016.23,0.230484,0
357328,-1,1016.23,0.230484,0
357338,-1,1016.23,0.230484,0
357348,-1,1016.311,-1.95298,0
357359,21.82965,1016.209,0.8196716,0
357368,-1,1016.29,-1.381119,0
357379,-1,1016.209,0.8196716,0
357389,-1,1016.26,-0.5839844,0
357398,-1,1016.22,0.5250778,0
357409,21.82508,1016.209,0.8196716,0
357420,-1,1016.301,-1.675713,0
357429,-1,1016.271,-0.8612442,0
357439,-1,1016.29,-1.381119,0
357449,-1,1016.269,-0.8265915,0
357459,-1,1016.209,0.8196716,0
357469,-1,1016.311,-1.95298,0
357479,-1,1016.22,0.5250778,0
357489,-1,1016.23,0.230484,0
357499,-1,1016.29,-1.381119,0
357509,-1,1016.271,-0.8612442,0
357520,21.82965,1016.19,1.339539,0
357530,-1,1016.22,0.5250778,0
357541,21.83423,1016.22,0.5250778,0
357551,-1,1016.241,-0.04678345,0
357561,-1,1016.311,-1.95298,0
357572,-1,1016.271,-0.8612442,0
357582,-1,1016.25,-0.2893906,0
357595,21.83423,1016.23,0.230484,0
357606,21.83423,1016.19,1.339539,0
357617,-1,1016.148,2.483253,0
357627,-1,1016.209,0.8196716,0
357638,-1,1016.311,-1.95298,0
357647,-1,1016.139,2.725861,0
357657,-1,1016.209,0.8196716,0
357667,-1,1016.271,-0.8612442,0
357677,-1,1016.29,-1.381119,0
357688,21.82965,1016.22,0.5250778,0
357697,-1,1016.209,0.8196716,0
357707,-1,1016.23,0.230484,0
357718,-1,1016.23,0.230484,0
357729,-1,1016.23,0.230484,0
357738,-1,1016.23,0.230484,0
357747,-1,1016.29,-1.381119,0
357758,-1,1016.271,-0.8612442,0
357768,-1,1016.26,-0.5839844,0
357779,-1,1016.301,-1.675713,0
357788,-1,1016.311,-1.95298,0
357799,21.82965,1016.209,0.8196716,0
357808,-1,1016.209,0.8196716,0
357818,-1,1016.311,-1.95298,0
357828,-1,1016.22,0.5250778,0
357839,-1,1016.311,-1.95298,0
357849,-1,1016.23,0.230484,0
357860,-1,1016.241,-0.04678345,0
357869,-1,1016.29,-1.381119,0
357879,-1,1016.109,3.540329,0
357889,-1,1016.22,0.5250778,0
357899,-1,1016.311,-1.95298,0
357909,-1,1016.22,0.5250778,0
357920,21.83423,1016.25,-0.2893906,0
357930,-1,1016.23,0.230484,0
357940,-1,1016.209,0.8196716,0
357951,21.83882,1016.169,1.9114,0
357961,-1,1016.23,0.230484,0
357971,-1,1016.311,-1.95298,0
357981,-1,1016.23,0.230484,0
357991,-1,1016.281,-1.138512,0
358001,-1,1016.209,0.8196716,0
358011,-1,1016.23,0.230484,0
358021,-1,1016.179,1.616806,0
358031,-1,1016.19,1.339539,0
358041,-1,1016.23,0.230484,0
358051,-1,1016.301,-1.675713,0
358061,-1,1016.23,0.230484,0
358071,-1,1016.22,0.5250778,0
358082,21.83882,1016.2,1.062271,0
358092,-1,1016.19,1.339539,0
358102,21.83882,1016.251,-0.3240509,0
358112,-1,1016.241,-0.04678345,0
358123,-1,1016.241,-0.04678345,0
358132,-1,1016.211,0.7676773,0
358142,-1,1016.291,-1.415779,0
358152,-1,1016.241,-0.04678345,0
358162,-1,1016.332,-2.524834,0
358173,21.84339,1016.17,1.87674,0
358193,21.84339,1016.23,0.230484,0
358203,-1,1016.291,-1.415779,0
358212,-1,1016.352,-3.062035,0
358224,21.84339,1016.251,-0.3240509,0
358234,-1,1016.262,-0.6013107,0
358244,-1,1016.211,0.7676773,0
358254,-1,1016.1,3.782936,0
358264,-1,1016.241,-0.04678345,0
358273,-1,1016.2,1.062271,0
358283,-1,1016.16,2.154007,0
358294,21.83882,1016.251,-0.3240509,0
358305,-1,1016.241,-0.04678345,0
358316,-1,1016.251,-0.3240509,0
358326,-1,1016.211,0.7676773,0
358336,-1,1016.262,-0.6013107,0
358345,-1,1016.251,-0.3240509,0
358355,-1,1016.302,-1.710373,0
358364,-1,1016.251,-0.3240509,0
358375,21.84797,1016.181,1.582146,0
358385,-1,1016.191,1.304878,0
358395,-1,1016.211,0.7676773,0
358405,-1,1016.251,-0.3240509,0
358415,-1,1016.251,-0.3240509,0
358426,-1,1016.181,1.582146,0
358435,-1,1016.262,-0.6013107,0
358445,-1,1016.262,-0.6013107,0
358455,-1,1016.191,1.304878,0
358465,-1,1016.282,-1.173172,0
358475,-1,1016.272,-0.8959045,0
358486,21.84797,1016.262,-0.6013107,0
358496,-1,1016.272,-0.8959045,0
358506,-1,1016.272,-0.8959045,0
358516,-1,1016.262,-0.6013107,0
358527,21.85713,1016.272,-0.8959045,0
358536,-1,1016.191,1.304878,0
358546,-1,1016.272,-0.8959045,0
358557,-1,1016.282,-1.173172,0
358568,-1,1016.191,1.304878,0
358578,-1,1016.172,1.824753,0
358589,-1,1016.191,1.304878,0
358598,-1,1016.282,-1.173172,0
358608,-1,1016.181,1.582146,0
358617,-1,1016.272,-0.8959045,0
358627,-1,1016.232,0.21315,0
358637,-1,1016.272,-0.8959045,0
358647,-1,1016.282,-1.173172,0
358658,21.85255,1016.202,1.027618,0
358668,-1,1016.262,-0.6013107,0
358678,-1,1016.191,1.304878,0
358688,-1,1016.202,1.027618,0
358698,-1,1016.212,0.7330246,0
358709,21.86172,1016.282,-1.173172,0
358718,-1,1016.253,-0.3587036,0
358728,-1,1016.212,0.7330246,0
358739,21.86172,1016.182,1.547485,0
358749,-1,1016.293,-1.467766,0
358760,-1,1016.314,-2.039619,0
358771,-1,1016.223,0.4557571,0
358780,-1,1016.161,2.119347,0
358790,-1,1016.233,0.1611633,0
358801,-1,1016.293,-1.467766,0
358810,-1,1016.314,-2.039619,0
358820,-1,1016.263,-0.6532974,0
358831,-1,1016.293,-1.467766,0
358841,-1,1016.263,-0.6532974,0
358852,-1,1016.314,-2.039619,0
358860,-1,1016.314,-2.039619,0
358869,-1,1016.223,0.4557571,0
358880,21.87545,1016.212,0.7330246,0
358890,-1,1016.223,0.4557571,0
358900,-1,1016.152,2.361954,0
358910,-1,1016.253,-0.3587036,0
358920,-1,1016.284,-1.225159,0
358930,-1,1016.273,-0.9305649,0
358940,-1,1016.223,0.4557571,0
358951,-1,1016.244,-0.1160965,0
358961,-1,1016.223,0.4557571,0
358971,-1,1016.233,0.1611633,0
358982,-1,1016.233,0.1611633,0
358991,-1,1016.233,0.1611633,0
359001,-1,1016.314,-2.039619,0
359011,-1,1016.193,1.270226,0
359022,21.88003,1016.233,0.1611633,0
359032,-1,1016.244,-0.1160965,0
359042,-1,1016.244,-0.1160965,0
359052,-1,1016.173,1.807426,0
359061,-1,1016.193,1.270226,0
359071,-1,1016.254,-0.393364,0
359083,21.86172,1016.193,1.270226,0
359093,-1,1016.163,2.084686,0
359103,-1,1016.254,-0.393364,0
359113,-1,1016.213,0.6983643,0
359122,-1,1016.294,-1.502419,0
359133,-1,1016.254,-0.393364,0
359142,-1,1016.254,-0.393364,0
359152,-1,1016.254,-0.393364,0
359162,-1,1016.244,-0.1160965,0
359173,21.87087,1016.314,-2.039619,0
359183,-1,1016.203,0.9756317,0
359194,-1,1016.173,1.807426,0
359204,-1,1016.203,0.9756317,0
359213,-1,1016.213,0.6983643,0
359224,-1,1016.254,-0.393364,0
359235,-1,1016.264,-0.6879578,0
359245,-1,1016.244,-0.1160965,0
359255,-1,1016.213,0.6983643,0
359266,-1,1016.254,-0.393364,0
359276,-1,1016.173,1.807426,0
359286,-1,1016.294,-1.502419,0
359299,21.88919,1016.305,-1.779686,0
359310,-1,1016.315,-2.07428,0
359320,-1,1016.213,0.6983643,0
359329,-1,1016.264,-0.6879578,0
359339,-1,1016.173,1.807426,0
359349,-1,1016.275,-0.9652252,0
359360,21.88461,1016.356,-3.166008,0
359369,-1,1016.244,-0.1160965,0
359380,-1,1016.173,1.807426,0
359390,21.88919,1016.184,1.512833,0
359400,-1,1016.305,-1.779686,0
359411,21.89377,1016.275,-0.9652252,0
359421,-1,1016.213,0.6983643,0
359430,-1,1016.356,-3.166008,0
359440,-1,1016.264,-0.6879578,0
359450,-1,1016.315,-2.07428,0
359461,-1,1016.264,-0.6879578,0
359471,-1,1016.234,0.1265106,0
359481,-1,1016.245,-0.1507568,0
359491,-1,1016.275,-0.9652252,0
359501,-1,1016.204,0.9409714,0
359511,-1,1016.194,1.235565,0
359522,21.88919,1016.234,0.1265106,0
359531,-1,1016.254,-0.393364,0
359541,21.89377,1016.234,0.1265106,0
359551,-1,1016.285,-1.259819,0
359562,21.89835,1016.296,-1.537079,0
359573,-1,1016.194,1.235565,0
359582,-1,1016.296,-1.537079,0
359592,21.88919,1016.245,-0.1507568,0
359603,-1,1016.204,0.9409714,0
359613,-1,1016.215,0.6637039,0
359622,-1,1016.255,-0.4453506,0
359634,21.89377,1016.285,-1.259819,0
359644,-1,1016.215,0.6637039,0
359653,-1,1016.336,-2.646141,0
359663,-1,1016.215,0.6637039,0
359674,21.89377,1016.215,0.6637039,0
359683,-1,1016.245,-0.1507568,0
359694,21.90293,1016.215,0.6637039,0
359703,-1,1016.195,1.183578,0
359714,21.89835,1016.236,0.09185028,0
359724,21.89835,1016.408,-4.604317,0
359734,-1,1016.276,-1.017212,0
359744,21.90751,1016.317,-2.10894,0
359754,-1,1016.236,0.09185028,0
359765,-1,1016.257,-0.480011,0
359775,-1,1016.236,0.09185028,0
359785,-1,1016.276,-1.017212,0
359796,-1,1016.276,-1.017212,0
359806,-1,1016.327,-2.403534,0
359816,-1,1016.176,1.720779,0
359826,-1,1016.257,-0.480011,0
359837,-1,1016.257,-0.480011,0
359847,-1,1016.267,-0.7572708,0
359857,-1,1016.267,-0.7572708,0
359877,21.91667,1016.257,-0.480011,0
359887,-1,1016.216,0.6290512,0
359898,-1,1016.339,-2.715454,0
359907,-1,1016.278,-1.051865,0
359917,-1,1016.247,-0.2200775,0
359927,-1,1016.216,0.6290512,0
359937,-1,1016.197,1.148918,0
359947,-1,1016.258,-0.5146637,0
359956,-1,1016.298,-1.6064,0
359967,21.93041,1016.247,-0.2200775,0
359977,-1,1016.298,-1.6064,0
359987,-1,1016.288,-1.329132,0
359997,-1,1016.207,0.8716583,0
360007,-1,1016.268,-0.7919312,0
360018,-1,1016.298,-1.6064,0
360027,-1,1016.217,0.5943909,0
360037,-1,1016.258,-0.5146637,0
360048,-1,1016.177,1.686119,0
360061,21.94873,1016.279,-1.086525,0
360072,-1,1016.309,-1.900993,0
360083,21.93499,1016.188,1.408852,0
360093,-1,1016.217,0.5943909,0
360102,-1,1016.258,-0.5146637,0
360113,21.94873,1016.309,-1.900993,0
360124,21.93957,1016.33,-2.455521,0
360134,-1,1016.298,-1.6064,0
360145,-1,1016.36,-3.287315,0
360154,-1,1016.228,0.2997971,0
360164,-1,1016.309,-1.900993,0
360174,-1,1016.279,-1.086525,0
360184,-1,1016.279,-1.086525,0
360195,-1,1016.319,-2.178253,0
360205,-1,1016.268,-0.7919312,0
360215,-1,1016.198,1.114258,0
360226,-1,1016.228,0.2997971,0
360235,-1,1016.309,-1.900993,0
360246,-1,1016.208,0.836998,0
360257,-1,1016.41,-4.656303,0
360266,-1,1016.249,-0.2720642,0
360276,-1,1016.239,0.0225296,0
360286,-1,1016.279,-1.086525,0
360296,-1,1016.319,-2.178253,0
360306,-1,1016.249,-0.2720642,0
360315,-1,1016.158,2.22332,0
360325,-1,1016.239,0.0225296,0
360335,-1,1016.319,-2.178253,0
360346,-1,1016.259,-0.549324,0
360357,-1,1016.249,-0.2720642,0
360367,-1,1016.259,-0.549324,0
360376,-1,1016.147,2.500587,0
360386,-1,1016.228,0.2997971,0
360396,21.94415,1016.319,-2.178253,0
360406,-1,1016.239,0.0225296,0
360416,-1,1016.34,-2.750114,0
360426,-1,1016.168,1.928726,0
360437,-1,1016.35,-3.027374,0
360447,-1,1016.219,0.5424042,0
360457,-1,1016.3,-1.658386,0
360467,-1,1016.259,-0.549324,0
360477,-1,1016.259,-0.549324,0
360487,-1,1016.319,-2.178253,0
360497,-1,1016.259,-0.549324,0
360507,-1,1016.219,0.5424042,0
360517,-1,1016.3,-1.658386,0
360527,-1,1016.3,-1.658386,0
360538,21.95331,1016.259,-0.549324,0
360548,21.95331,1016.34,-2.750114,0
360558,-1,1016.198,1.114258,0
360568,-1,1016.3,-1.658386,0
360578,-1,1016.249,-0.2720642,0
360588,-1,1016.259,-0.549324,0
360599,21.94873,1016.198,1.114258,0
360609,-1,1016.179,1.651459,0
360619,-1,1016.179,1.651459,0
360628,-1,1016.289,-1.363792,0
360639,21.95331,1016.3,-1.658386,0
360649,-1,1016.208,0.836998,0
360660,21.95331,1016.249,-0.2720642,0
360670,-1,1016.198,1.114258,0
360680,-1,1016.208,0.836998,0
360689,-1,1016.27,-0.8265915,0
360700,21.95331,1016.208,0.836998,0
360710,-1,1016.158,2.22332,0
360720,21.94873,1016.259,-0.549324,0
360731,-1,1016.259,-0.549324,0
360740,-1,1016.249,-0.2720642,0
360750,-1,1016.27,-0.8265915,0
360761,-1,1016.289,-1.363792,0
360771,-1,1016.198,1.114258,0
360781,-1,1016.34,-2.750114,0
360791,-1,1016.249,-0.2720642,0
360800,-1,1016.229,0.2651367,0
360810,-1,1016.3,-1.658386,0
360821,21.96247,1016.259,-0.549324,0
360831,-1,1016.249,-0.2720642,0
360841,-1,1016.259,-0.549324,0
360852,21.95789,1016.199,1.079605,0
360863,-1,1016.259,-0.549324,0
