time,temperature,pressure,altitude,errorLog
441541,21.94415,1015.824,0.1802292,0
441551,-1,1015.824,0.1802292,0
441561,-1,1015.733,2.675606,0
441570,-1,1015.814,0.474823,0
441581,21.93499,1015.875,-1.206093,0
441591,-1,1015.824,0.1802292,0
441602,-1,1015.975,-3.92675,0
441612,-1,1015.935,-2.835022,0
441622,-1,1015.905,-2.020561,0
441631,-1,1015.924,-2.540428,0
441642,21.93957,1015.865,-0.911499,0
441652,-1,1015.854,-0.6342392,0
441662,-1,1015.865,-0.911499,0
441672,-1,1015.824,0.1802292,0
441681,-1,1015.814,0.474823,0
441692,-1,1015.824,0.1802292,0
441702,-1,1015.854,-0.6342392,0
441713,21.93499,1015.814,0.474823,0
441722,-1,1015.814,0.474823,0
441733,21.93957,1015.894,-1.725967,0
441743,21.93957,1015.824,0.1802292,0
441753,-1,1015.824,0.1802292,0
441763,-1,1015.875,-1.206093,0
441772,-1,1015.814,0.474823,0
441783,21.93957,1015.814,0.474823,0
441794,-1,1015.824,0.1802292,0
441805,-1,1015.835,-0.09703827,0
441818,21.93957,1015.814,0.474823,0
441829,21.94415,1015.865,-0.911499,0
441839,-1,1015.784,1.271957,0
441848,-1,1015.905,-2.020561,0
441867,21.93499,1015.824,0.1802292,0
441878,21.93499,1015.652,4.876396,0
441888,21.93957,1015.835,-0.09703827,0
441898,21.93957,1015.814,0.474823,0
441909,21.94415,1015.754,2.103752,0
441919,-1,1015.935,-2.835022,0
441930,21.93957,1015.835,-0.09703827,0
441939,-1,1015.865,-0.911499,0
441950,21.93499,1015.814,0.474823,0
441959,-1,1015.733,2.675606,0
441969,21.93957,1015.814,0.474823,0
441980,21.94873,1015.824,0.1802292,0
441990,21.94415,1015.986,-4.221344,0
442000,21.94415,1015.894,-1.725967,0
442011,21.93499,1015.824,0.1802292,0
442020,-1,1015.854,-0.6342392,0
442031,21.93957,1015.835,-0.09703827,0
442042,-1,1015.996,-4.498611,0
442052,-1,1015.844,-0.3396454,0
442062,-1,1015.905,-2.020561,0
442072,-1,1015.824,0.1802292,0
442082,-1,1015.854,-0.6342392,0
442093,-1,1015.894,-1.725967,0
442103,-1,1015.814,0.474823,0
442113,-1,1015.763,1.861145,0
442122,-1,1015.945,-3.129616,0
442133,-1,1015.814,0.474823,0
442143,-1,1015.905,-2.020561,0
442152,-1,1015.854,-0.6342392,0
442162,21.94415,1015.814,0.474823,0
442171,-1,1015.986,-4.221344,0
442182,21.94873,1015.712,3.247467,0
442192,-1,1015.814,0.474823,0
442202,-1,1015.986,-4.221344,0
442213,21.94415,1015.986,-4.221344,0
442223,-1,1015.794,0.9946899,0
442233,21.94415,1015.773,1.566551,0
442242,-1,1015.835,-0.09703827,0
442253,21.94415,1015.824,0.1802292,0
442263,-1,1015.713,3.19548,0
442273,-1,1015.894,-1.725967,0
442283,-1,1015.803,0.7520828,0
442294,21.93957,1015.713,3.19548,0
442304,-1,1015.905,-2.020561,0
442314,-1,1015.814,0.474823,0
442323,-1,1015.835,-0.09703827,0
442335,21.93499,1015.894,-1.725967,0
442344,-1,1015.875,-1.206093,0
442354,-1,1015.835,-0.09703827,0
442364,-1,1015.915,-2.297821,0
442375,21.93957,1015.814,0.474823,0
442384,-1,1015.845,-0.3742981,0
442395,21.94415,1015.936,-2.869682,0
442405,-1,1015.835,-0.09703827,0
442416,-1,1015.754,2.103752,0
442425,-1,1015.835,-0.09703827,0
442435,-1,1015.814,0.474823,0
442446,21.93957,1015.835,-0.09703827,0
442456,-1,1015.824,0.1802292,0
442465,-1,1015.814,0.474823,0
442476,21.94415,1015.844,-0.3396454,0
442486,21.93957,1015.986,-4.221344,0
442496,-1,1015.854,-0.6342392,0
442506,21.94415,1015.854,-0.6342392,0
442516,-1,1015.854,-0.6342392,0
442526,-1,1015.865,-0.911499,0
442536,-1,1015.865,-0.911499,0
442547,21.94415,1015.743,2.381012,0
442557,21.93957,1015.824,0.1802292,0
442567,21.94415,1015.814,0.474823,0
442577,21.93957,1015.835,-0.09703827,0
442587,21.93957,1015.824,0.1802292,0
442598,21.93499,1015.854,-0.6342392,0
442607,-1,1015.854,-0.6342392,0
442617,21.93499,1015.835,-0.09703827,0
442627,21.93041,1015.824,0.1802292,0
442637,21.93957,1015.793,1.046677,0
442648,21.93957,1015.814,0.474823,0
442658,21.93957,1015.854,-0.6342392,0
442668,21.93957,1015.814,0.474823,0
442677,-1,1015.844,-0.3396454,0
442688,21.94873,1015.814,0.474823,0
442698,-1,1015.824,0.1802292,0
442708,21.94415,1015.875,-1.206093,0
442718,-1,1015.814,0.474823,0
442728,-1,1015.824,0.1802292,0
442739,21.92583,1015.935,-2.835022,0
442748,-1,1015.915,-2.297821,0
442758,-1,1015.835,-0.09703827,0
442769,21.93957,1015.824,0.1802292,0
442778,-1,1015.986,-4.221344,0
442789,21.94415,1015.865,-0.911499,0
442800,-1,1015.865,-0.911499,0
442810,-1,1015.824,0.1802292,0
442820,-1,1015.835,-0.09703827,0
442830,-1,1015.865,-0.911499,0
442840,-1,1015.996,-4.498611,0
442850,-1,1015.894,-1.725967,0
442860,-1,1015.835,-0.09703827,0
442870,-1,1015.956,-3.406883,0
442880,-1,1015.835,-0.09703827,0
442890,-1,1015.835,-0.09703827,0
442900,-1,1015.875,-1.206093,0
442911,21.93957,1015.855,-0.6688919,0
442921,-1,1015.926,-2.575089,0
442930,-1,1015.784,1.271957,0
442940,-1,1015.845,-0.3742981,0
442951,21.94415,1015.803,0.7520828,0
442961,-1,1015.692,3.767334,0
442971,21.94415,1015.814,0.474823,0
442981,-1,1015.754,2.103752,0
442991,-1,1015.814,0.474823,0
443001,21.94415,1015.845,-0.3742981,0
443011,21.93957,1015.835,-0.09703827,0
443022,21.94415,1015.905,-2.020561,0
443032,21.93499,1015.794,0.9946899,0
443042,21.93041,1015.814,0.474823,0
443052,-1,1015.865,-0.911499,0
443061,-1,1015.835,-0.09703827,0
443073,21.93957,1015.865,-0.911499,0
443083,-1,1015.814,0.474823,0
443092,-1,1015.854,-0.6342392,0
443102,-1,1015.956,-3.406883,0
443112,-1,1015.865,-0.911499,0
443123,-1,1015.875,-1.206093,0
443132,-1,1015.865,-0.911499,0
443143,-1,1015.875,-1.206093,0
443153,-1,1015.865,-0.911499,0
443163,-1,1015.844,-0.3396454,0
443173,21.93957,1015.784,1.271957,0
443184,-1,1015.956,-3.406883,0
443194,-1,1015.835,-0.09703827,0
443203,-1,1015.835,-0.09703827,0
443213,-1,1015.835,-0.09703827,0
443224,21.94415,1015.854,-0.6342392,0
443233,-1,1015.835,-0.09703827,0
443244,21.93957,1015.722,2.952873,0
443255,-1,1015.824,0.1802292,0
443264,-1,1015.824,0.1802292,0
443275,21.93499,1015.905,-2.020561,0
443285,-1,1015.733,2.675606,0
443294,-1,1015.814,0.474823,0
443304,-1,1015.835,-0.09703827,0
443315,21.93499,1015.865,-0.911499,0
443325,-1,1015.854,-0.6342392,0
443335,21.94415,1015.894,-1.725967,0
443344,-1,1015.763,1.861145,0
443354,21.93499,1015.854,-0.6342392,0
443365,21.93499,1015.663,4.581802,0
443376,21.94873,1015.875,-1.206093,0
443395,21.94415,1015.854,-0.6342392,0
443405,21.94415,1015.743,2.381012,0
443416,21.94415,1015.875,-1.206093,0
443425,-1,1015.824,0.1802292,0
443436,21.93499,1015.966,-3.684143,0
443447,21.93957,1015.924,-2.540428,0
443456,-1,1015.894,-1.725967,0
443466,21.92583,1015.854,-0.6342392,0
443476,-1,1015.854,-0.6342392,0
443486,21.94873,1015.835,-0.09703827,0
443497,21.93957,1015.865,-0.911499,0
443507,21.94415,1015.896,-1.777954,0
443518,-1,1015.935,-2.835022,0
443527,-1,1015.865,-0.911499,0
443536,-1,1015.835,-0.09703827,0
443547,21.94415,1015.773,1.566551,0
443557,21.93499,1015.894,-1.725967,0
443567,-1,1015.865,-0.911499,0
443577,21.94873,1015.803,0.7520828,0
443587,-1,1015.814,0.474823,0
443597,-1,1015.865,-0.911499,0
443607,-1,1015.752,2.138405,0
443617,-1,1015.835,-0.09703827,0
443627,-1,1015.793,1.046677,0
443639,21.93499,1015.935,-2.835022,0
443649,21.92583,1015.935,-2.835022,0
443658,-1,1015.824,0.1802292,0
443669,21.94415,1015.835,-0.09703827,0
443678,-1,1015.824,0.1802292,0
443689,21.93499,1015.854,-0.6342392,0
443699,-1,1015.814,0.474823,0
443709,-1,1015.945,-3.129616,0
443719,21.93957,1015.854,-0.6342392,0
443728,-1,1015.865,-0.911499,0
443739,21.94873,1015.814,0.474823,0
443750,21.93957,1015.986,-4.221344,0
443760,-1,1015.743,2.381012,0
443769,-1,1015.824,0.1802292,0
443779,21.94873,1015.743,2.381012,0
443790,-1,1016.006,-4.793205,0
443800,21.93957,1015.773,1.566551,0
443809,-1,1015.814,0.474823,0
443821,21.93499,1015.854,-0.6342392,0
443830,-1,1015.865,-0.911499,0
443841,21.94415,1015.894,-1.725967,0
443850,-1,1015.875,-1.206093,0
443861,21.94415,1015.814,0.474823,0
443870,-1,1015.956,-3.406883,0
443880,-1,1015.743,2.381012,0
443891,21.93499,1015.672,4.339195,0
443901,21.93957,1015.833,-0.06237793,0
443911,-1,1015.814,0.474823,0
443922,21.93957,1015.894,-1.725967,0
443931,-1,1015.965,-3.64949,0
443942,21.93499,1015.773,1.566551,0
443952,21.93499,1015.865,-0.911499,0
443961,-1,1015.875,-1.206093,0
443972,21.92583,1015.814,0.474823,0
443982,-1,1015.865,-0.911499,0
443992,-1,1015.784,1.271957,0
444002,21.94415,1015.814,0.474823,0
444013,21.93957,1015.875,-1.206093,0
444023,21.93957,1015.875,-1.206093,0
444033,-1,1015.824,0.1802292,0
444043,21.93499,1015.854,-0.6342392,0
444052,-1,1015.854,-0.6342392,0
444063,21.93957,1015.875,-1.206093,0
444073,-1,1015.935,-2.835022,0
444083,-1,1015.894,-1.725967,0
444093,-1,1015.835,-0.09703827,0
444103,-1,1015.924,-2.540428,0
444113,21.94415,1015.905,-2.020561,0
444124,21.93957,1015.854,-0.6342392,0
444134,-1,1015.824,0.1802292,0
444143,-1,1015.814,0.474823,0
444154,-1,1015.865,-0.911499,0
444164,21.93957,1015.874,-1.17144,0
444174,-1,1015.784,1.271957,0
444184,-1,1015.814,0.474823,0
444194,21.94873,1015.875,-1.206093,0
444205,-1,1015.945,-3.129616,0
444215,-1,1015.865,-0.911499,0
444226,21.93041,1015.905,-2.020561,0
444236,-1,1015.875,-1.206093,0
444245,-1,1015.733,2.675606,0
444255,-1,1015.824,0.1802292,0
444265,21.93499,1015.986,-4.221344,0
444276,-1,1015.915,-2.297821,0
444286,21.93041,1015.865,-0.911499,0
444296,-1,1015.905,-2.020561,0
444306,-1,1015.794,0.9946899,0
444316,-1,1015.835,-0.09703827,0
444327,-1,1015.784,1.271957,0
444336,-1,1015.814,0.474823,0
444347,21.94415,1015.875,-1.206093,0
444357,-1,1015.824,0.1802292,0
444367,-1,1015.814,0.474823,0
444377,-1,1015.915,-2.297821,0
444387,-1,1015.905,-2.020561,0
444397,-1,1015.835,-0.09703827,0
444407,-1,1015.996,-4.498611,0
444417,-1,1015.824,0.1802292,0
444428,21.93957,1015.865,-0.911499,0
444438,21.94415,1015.926,-2.575089,0
444448,-1,1015.835,-0.09703827,0
444458,-1,1015.926,-2.575089,0
444467,-1,1015.905,-2.020561,0
444478,21.93957,1015.935,-2.835022,0
444488,-1,1015.773,1.566551,0
444497,-1,1015.824,0.1802292,0
444508,21.94415,1015.824,0.1802292,0
444518,-1,1015.835,-0.09703827,0
444528,21.93957,1015.894,-1.725967,0
444539,21.93957,1015.884,-1.4487,0
444548,-1,1015.915,-2.297821,0
444558,-1,1015.956,-3.406883,0
444568,-1,1015.905,-2.020561,0
444579,21.94873,1015.824,0.1802292,0
444588,-1,1015.733,2.675606,0
444598,21.93499,1015.835,-0.09703827,0
444609,21.93957,1015.875,-1.206093,0
444619,-1,1015.956,-3.406883,0
444629,-1,1015.835,-0.09703827,0
444640,21.93957,1015.835,-0.09703827,0
444650,-1,1015.824,0.1802292,0
444660,21.93499,1015.743,2.381012,0
444670,-1,1015.754,2.103752,0
444680,-1,1015.865,-0.911499,0
444690,-1,1015.794,0.9946899,0
444700,-1,1015.865,-0.911499,0
444710,-1,1015.865,-0.911499,0
444720,21.93957,1015.835,-0.09703827,0
444730,21.93957,1015.824,0.1802292,0
444741,21.93957,1015.824,0.1802292,0
444751,21.93957,1015.915,-2.297821,0
444760,-1,1015.835,-0.09703827,0
444771,21.94415,1015.835,-0.09703827,0
444781,21.94415,1015.824,0.1802292,0
444791,21.94415,1015.814,0.474823,0
444802,21.95331,1015.824,0.1802292,0
444812,21.94415,1015.754,2.103752,0
444822,21.94873,1015.835,-0.09703827,0
444832,21.94415,1015.835,-0.09703827,0
444842,21.95331,1015.977,-3.978737,0
444851,-1,1015.905,-2.020561,0
444862,21.94415,1015.835,-0.09703827,0
444880,21.94415,1015.865,-0.911499,0
444889,-1,1015.835,-0.09703827,0
444898,-1,1015.835,-0.09703827,0
444908,21.93957,1015.835,-0.09703827,0
444918,21.93957,1015.835,-0.09703827,0
444927,-1,1015.824,0.1802292,0
444937,21.95331,1015.824,0.1802292,0
444948,21.94873,1015.875,-1.206093,0
444957,-1,1015.794,0.9946899,0
444969,21.93499,1015.875,-1.206093,0
444978,-1,1015.814,0.474823,0
444989,21.93957,1015.793,1.046677,0
444999,21.94415,1015.905,-2.020561,0
445008,-1,1015.915,-2.297821,0
445018,21.94873,1015.875,-1.206093,0
445029,21.93957,1015.945,-3.129616,0
445039,21.93499,1015.814,0.474823,0
445050,-1,1015.824,0.1802292,0
445059,-1,1015.824,0.1802292,0
445069,-1,1015.854,-0.6342392,0
445079,21.93957,1015.754,2.103752,0
445089,-1,1015.835,-0.09703827,0
445100,-1,1015.845,-0.3742981,0
445110,-1,1015.835,-0.09703827,0
445120,-1,1015.743,2.381012,0
445130,21.93957,1015.754,2.103752,0
445140,-1,1015.986,-4.221344,0
445150,-1,1015.835,-0.09703827,0
445160,-1,1015.824,0.1802292,0
445171,21.93957,1015.804,0.7174301,0
445181,-1,1015.824,0.1802292,0
445190,-1,1015.845,-0.3742981,0
445200,21.94873,1015.764,1.826485,0
445210,-1,1015.814,0.474823,0
445221,21.93957,1015.824,0.1802292,0
445231,21.94415,1015.824,0.1802292,0
445241,21.94415,1015.926,-2.575089,0
445251,21.93499,1015.743,2.381012,0
445261,-1,1015.754,2.103752,0
445271,-1,1015.835,-0.09703827,0
445281,-1,1015.835,-0.09703827,0
445291,-1,1015.875,-1.206093,0
445301,-1,1015.764,1.826485,0
445312,21.93957,1015.885,-1.48336,0
445322,-1,1015.835,-0.09703827,0
445332,21.94415,1015.824,0.1802292,0
445342,-1,1015.743,2.381012,0
445352,-1,1016.006,-4.793205,0
445362,-1,1015.835,-0.09703827,0
445373,21.94415,1015.835,-0.09703827,0
445383,-1,1015.935,-2.835022,0
445394,21.94415,1015.905,-2.020561,0
445403,-1,1015.835,-0.09703827,0
445413,-1,1015.854,-0.6342392,0
445424,21.93957,1015.875,-1.206093,0
445433,-1,1015.966,-3.684143,0
445443,-1,1015.754,2.103752,0
445453,21.93957,1015.924,-2.540428,0
445464,21.93499,1015.845,-0.3742981,0
445474,-1,1015.956,-3.406883,0
445484,-1,1015.835,-0.09703827,0
445494,-1,1015.956,-3.406883,0
445504,-1,1015.945,-3.129616,0
445514,21.93957,1015.905,-2.020561,0
445525,21.94415,1015.835,-0.09703827,0
445536,-1,1015.986,-4.221344,0
445549,21.94415,1015.824,0.1802292,0
445560,21.94415,1015.935,-2.835022,0
445570,-1,1015.854,-0.6342392,0
445580,21.94415,1015.975,-3.92675,0
445591,-1,1015.824,0.1802292,0
445600,-1,1015.845,-0.3742981,0
445611,21.94415,1015.703,3.47274,0
445622,-1,1015.875,-1.206093,0
445632,-1,1015.803,0.7520828,0
445642,-1,1015.835,-0.09703827,0
445652,-1,1015.935,-2.835022,0
445661,-1,1015.935,-2.835022,0
445671,-1,1015.956,-3.406883,0
445681,21.93957,1015.855,-0.6688919,0
445691,-1,1015.875,-1.206093,0
445702,21.94415,1015.935,-2.835022,0
445712,-1,1015.814,0.474823,0
445721,-1,1015.945,-3.129616,0
445732,21.93957,1015.865,-0.911499,0
445741,-1,1015.924,-2.540428,0
445752,21.93957,1015.814,0.474823,0
445761,-1,1015.793,1.046677,0
445773,21.93499,1015.924,-2.540428,0
445782,-1,1015.935,-2.835022,0
445792,-1,1015.935,-2.835022,0
445802,-1,1015.945,-3.129616,0
445813,21.93957,1015.814,0.474823,0
445823,-1,1015.854,-0.6342392,0
445833,-1,1015.743,2.381012,0
445843,-1,1015.926,-2.575089,0
445853,-1,1015.824,0.1802292,0
445864,21.94415,1015.854,-0.6342392,0
445873,-1,1015.803,0.7520828,0
445884,21.93041,1015.824,0.1802292,0
445893,-1,1015.803,0.7520828,0
445903,-1,1015.865,-0.911499,0
445913,-1,1015.894,-1.725967,0
445924,21.94415,1015.975,-3.92675,0
445934,-1,1015.824,0.1802292,0
445944,21.93957,1015.803,0.7520828,0
445955,-1,1015.793,1.046677,0
445965,-1,1015.894,-1.725967,0
445974,-1,1015.986,-4.221344,0
445985,21.93499,1015.865,-0.911499,0
445995,21.93957,1015.894,-1.725967,0
446005,21.93957,1015.854,-0.6342392,0
446015,21.93957,1015.743,2.381012,0
446026,21.93499,1015.875,-1.206093,0
446035,-1,1015.865,-0.911499,0
446046,21.94415,1015.835,-0.09703827,0
446055,-1,1015.752,2.138405,0
446065,21.93041,1015.824,0.1802292,0
446076,21.93499,1015.824,0.1802292,0
446086,21.93957,1015.865,-0.911499,0
446096,21.93499,1015.845,-0.3742981,0
446105,-1,1015.814,0.474823,0
446115,21.93499,1015.784,1.271957,0
446126,21.94415,1015.835,-0.09703827,0
446136,-1,1015.915,-2.297821,0
446146,21.94415,1015.793,1.046677,0
446157,21.93957,1015.894,-1.725967,0
446166,-1,1015.986,-4.221344,0
446176,21.93499,1015.875,-1.206093,0
446187,21.93957,1015.894,-1.725967,0
446197,21.93957,1015.875,-1.206093,0
446207,-1,1015.835,-0.09703827,0
446217,21.93957,1015.814,0.474823,0
446227,-1,1015.905,-2.020561,0
446237,21.94873,1015.824,0.1802292,0
446247,21.94873,1015.935,-2.835022,0
446258,21.94873,1015.835,-0.09703827,0
446268,-1,1015.692,3.767334,0
446278,-1,1015.865,-0.911499,0
446288,-1,1015.935,-2.835022,0
446298,21.94415,1015.845,-0.3742981,0
446308,-1,1015.814,0.474823,0
446318,21.94415,1015.865,-0.911499,0
446328,-1,1015.956,-3.406883,0
446339,21.93957,1015.935,-2.835022,0
446348,-1,1015.814,0.474823,0
446358,21.93957,1015.865,-0.911499,0
446377,-1,1015.894,-1.725967,0
446386,-1,1015.754,2.103752,0
446395,-1,1015.814,0.474823,0
446404,-1,1015.875,-1.206093,0
446415,21.93499,1015.835,-0.09703827,0
446425,-1,1015.824,0.1802292,0
446435,21.94415,1015.986,-4.221344,0
446444,-1,1015.835,-0.09703827,0
446455,-1,1015.754,2.103752,0
446465,21.93499,1015.885,-1.48336,0
446475,-1,1015.743,2.381012,0
446484,-1,1015.905,-2.020561,0
446495,-1,1015.752,2.138405,0
446505,21.93957,1015.835,-0.09703827,0
446516,21.94415,1015.986,-4.221344,0
446525,-1,1015.794,0.9946899,0
446535,21.94873,1015.915,-2.297821,0
446546,21.93499,1015.835,-0.09703827,0
446556,-1,1015.845,-0.3742981,0
446566,21.93499,1015.926,-2.575089,0
446577,21.93499,1015.814,0.474823,0
446586,-1,1015.743,2.381012,0
446596,-1,1015.956,-3.406883,0
446606,21.93957,1015.794,0.9946899,0
446616,-1,1015.835,-0.09703827,0
446626,-1,1015.854,-0.6342392,0
446638,21.94415,1015.854,-0.6342392,0
446647,-1,1015.824,0.1802292,0
446657,-1,1015.773,1.566551,0
446667,21.93957,1015.814,0.474823,0
446677,-1,1015.764,1.826485,0
446688,21.93499,1015.743,2.381012,0
446698,-1,1015.814,0.474823,0
446708,-1,1015.845,-0.3742981,0
446717,-1,1015.885,-1.48336,0
446728,21.94415,1015.956,-3.406883,0
446738,-1,1015.824,0.1802292,0
446748,21.94415,1015.814,0.474823,0
446758,-1,1015.865,-0.911499,0
446769,21.93957,1015.894,-1.725967,0
446779,-1,1015.784,1.271957,0
446788,-1,1015.875,-1.206093,0
446799,21.93957,1015.875,-1.206093,0
446810,-1,1015.894,-1.725967,0
446820,-1,1015.824,0.1802292,0
446830,-1,1015.824,0.1802292,0
446840,-1,1015.905,-2.020561,0
446850,-1,1015.905,-2.020561,0
446859,-1,1015.996,-4.498611,0
446869,21.94415,1015.794,0.9946899,0
446880,21.94415,1015.875,-1.206093,0
446890,-1,1015.754,2.103752,0
446900,-1,1015.814,0.474823,0
446910,21.94415,1015.794,0.9946899,0
446921,21.94873,1015.794,0.9946899,0
446930,-1,1015.835,-0.09703827,0
446940,-1,1015.935,-2.835022,0
446951,21.93957,1015.773,1.566551,0
446961,-1,1015.835,-0.09703827,0
446971,21.93957,1015.875,-1.206093,0
446981,-1,1015.854,-0.6342392,0
446991,21.94415,1015.996,-4.498611,0
447002,-1,1015.905,-2.020561,0
447011,-1,1015.875,-1.206093,0
447022,21.93957,1015.794,0.9946899,0
447032,-1,1015.845,-0.3742981,0
447042,-1,1015.754,2.103752,0
447052,21.93957,1015.794,0.9946899,0
447061,-1,1015.875,-1.206093,0
447071,-1,1015.975,-3.92675,0
447082,21.93957,1015.835,-0.09703827,0
447092,-1,1015.824,0.1802292,0
447102,-1,1015.894,-1.725967,0
447112,21.93957,1015.814,0.474823,0
447122,-1,1015.733,2.675606,0
447133,21.93957,1015.652,4.876396,0
447142,-1,1015.794,0.9946899,0
447153,21.94415,1015.652,4.876396,0
447163,-1,1015.835,-0.09703827,0
447173,21.94415,1015.835,-0.09703827,0
447184,-1,1015.885,-1.48336,0
447194,-1,1015.945,-3.129616,0
447203,-1,1015.875,-1.206093,0
447214,21.93957,1015.835,-0.09703827,0
447223,-1,1015.875,-1.206093,0
447233,-1,1015.754,2.103752,0
447245,21.93957,1015.996,-4.498611,0
447254,-1,1015.915,-2.297821,0
447264,-1,1015.784,1.271957,0
447274,21.94873,1015.794,0.9946899,0
447284,-1,1015.875,-1.206093,0
447295,21.93957,1015.845,-0.3742981,0
447305,-1,1015.835,-0.09703827,0
447314,-1,1015.865,-0.911499,0
447325,21.94415,1015.784,1.271957,0
447335,-1,1015.794,0.9946899,0
447346,21.94415,1015.754,2.103752,0
447355,-1,1015.835,-0.09703827,0
447366,21.94873,1015.835,-0.09703827,0
447376,-1,1015.835,-0.09703827,0
447385,-1,1015.875,-1.206093,0
447396,21.93957,1016.047,-5.884933,0
447405,-1,1015.996,-4.498611,0
447416,-1,1015.824,0.1802292,0
447426,-1,1015.945,-3.129616,0
447437,21.94415,1015.975,-3.92675,0
447447,-1,1015.794,0.9946899,0
447456,-1,1015.956,-3.406883,0
447466,-1,1015.835,-0.09703827,0
447477,21.94415,1015.956,-3.406883,0
447488,-1,1015.975,-3.92675,0
447497,-1,1015.845,-0.3742981,0
447507,21.94415,1015.956,-3.406883,0
447517,-1,1015.945,-3.129616,0
447527,21.94873,1015.733,2.675606,0
447537,21.94415,1015.966,-3.684143,0
447547,-1,1015.875,-1.206093,0
447557,-1,1015.915,-2.297821,0
447567,21.94415,1015.915,-2.297821,0
447577,-1,1015.855,-0.6688919,0
447588,21.93957,1015.875,-1.206093,0
447599,-1,1015.743,2.381012,0
447608,-1,1015.835,-0.09703827,0
447618,-1,1015.875,-1.206093,0
447628,-1,1015.803,0.7520828,0
447638,-1,1015.875,-1.206093,0
447649,21.93957,1015.824,0.1802292,0
447658,-1,1015.794,0.9946899,0
447669,21.94415,1015.824,0.1802292,0
447679,-1,1015.855,-0.6688919,0
447689,-1,1015.996,-4.498611,0
447699,-1,1015.835,-0.09703827,0
447709,21.93957,1015.905,-2.020561,0
447720,-1,1015.986,-4.221344,0
447730,21.94415,1015.885,-1.48336,0
447740,21.94415,1015.966,-3.684143,0
447749,-1,1015.835,-0.09703827,0
447759,-1,1015.875,-1.206093,0
447770,21.95331,1015.845,-0.3742981,0
447780,-1,1015.784,1.271957,0
447790,21.94415,1015.956,-3.406883,0
447800,-1,1015.824,0.1802292,0
447811,21.93957,1015.935,-2.835022,0
447821,-1,1015.835,-0.09703827,0
447831,21.95331,1015.845,-0.3742981,0
447840,-1,1015.824,0.1802292,0
447850,-1,1015.835,-0.09703827,0
447861,21.94415,1015.683,4.027275,0
447871,-1,1015.815,0.4228363,0
447881,-1,1015.865,-0.911499,0
447891,-1,1015.845,-0.3742981,0
447901,-1,1015.905,-2.020561,0
447911,-1,1015.996,-4.498611,0
447929,-1,1015.824,0.1802292,0
447939,-1,1015.875,-1.206093,0
447949,-1,1015.845,-0.3742981,0
447959,-1,1015.845,-0.3742981,0
447969,-1,1015.713,3.19548,0
447978,-1,1015.824,0.1802292,0
447987,-1,1015.835,-0.09703827,0
447998,-1,1015.794,0.9946899,0
448008,-1,1015.875,-1.206093,0
448017,-1,1015.865,-0.911499,0
448027,21.93957,1015.835,-0.09703827,0
448038,21.95331,1015.775,1.531891,0
448047,-1,1015.835,-0.09703827,0
448058,21.94873,1015.875,-1.206093,0
448068,-1,1015.855,-0.6688919,0
448078,21.94415,1015.855,-0.6688919,0
448088,-1,1015.885,-1.48336,0
448098,-1,1015.835,-0.09703827,0
448109,21.93957,1015.824,0.1802292,0
448119,-1,1015.835,-0.09703827,0
448129,-1,1015.824,0.1802292,0
448139,-1,1015.835,-0.09703827,0
448150,21.94873,1015.743,2.381012,0
448159,-1,1015.977,-3.978737,0
448169,21.95331,1015.845,-0.3742981,0
448179,-1,1016.017,-5.070473,0
448189,-1,1015.836,-0.1316986,0
448200,21.94873,1015.906,-2.055214,0
448210,-1,1015.754,2.103752,0
448221,-1,1015.835,-0.09703827,0
448232,-1,1015.835,-0.09703827,0
448242,-1,1015.875,-1.206093,0
448251,-1,1015.986,-4.221344,0
448261,-1,1015.896,-1.777954,0
448270,-1,1015.835,-0.09703827,0
448281,21.95331,1015.966,-3.684143,0
448291,-1,1015.764,1.826485,0
448301,21.94415,1015.845,-0.3742981,0
448312,-1,1015.936,-2.869682,0
448322,-1,1015.845,-0.3742981,0
448331,-1,1015.754,2.103752,0
448341,-1,1015.945,-3.129616,0
448352,21.94415,1015.905,-2.020561,0
448362,-1,1015.804,0.7174301,0
448371,-1,1015.794,0.9946899,0
448382,21.94873,1015.804,0.7174301,0
448392,-1,1015.977,-3.978737,0
448403,21.94415,1015.845,-0.3742981,0
448412,-1,1015.875,-1.206093,0
448422,21.94415,1015.835,-0.09703827,0
448432,-1,1015.754,2.103752,0
448442,-1,1015.875,-1.206093,0
448453,21.95331,1015.855,-0.6688919,0
448463,21.95331,1015.683,4.027275,0
448473,-1,1015.966,-3.684143,0
448483,-1,1015.804,0.7174301,0
448493,-1,1015.764,1.826485,0
448503,21.95331,1015.855,-0.6688919,0
448514,21.94415,1015.915,-2.297821,0
448523,-1,1015.977,-3.978737,0
448533,21.95331,1015.855,-0.6688919,0
448543,21.95331,1015.845,-0.3742981,0
448554,21.95331,1015.936,-2.869682,0
448564,-1,1015.885,-1.48336,0
448575,-1,1015.855,-0.6688919,0
448586,-1,1015.804,0.7174301,0
448600,21.94873,1015.855,-0.6688919,0
448610,-1,1015.896,-1.777954,0
448621,-1,1015.845,-0.3742981,0
448631,-1,1015.815,0.4228363,0
448644,-1,1015.845,-0.3742981,0
448656,-1,1015.845,-0.3742981,0
448666,-1,1015.804,0.7174301,0
448677,-1,1015.835,-0.09703827,0
448685,-1,1015.915,-2.297821,0
448695,21.94873,1015.835,-0.09703827,0
448705,-1,1015.855,-0.6688919,0
