time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
3128,-0.7516627,-1.449524,991.889,-1,0.08447266, -0.02441406, 1.045898, 0.05328131, 0.5740623, 0.06218743,1.273376,130,2,0
3146,-1.386543,-2.021423,991.9094,20.30432,0.08251953, -0.02148438, 1.046875, 0.1314063, 0.2928123, -0.0003125668,1.273376,131,2,0
3162,-0.1616858,1.063171,991.7983,-1,0.08154297, -0.02099609, 1.047363, 0.1626563, -0.004062653, 0.01531243,1.273376,132,2,0
3178,0.4507428,1.063171,991.7983,-1,0.08349609, -0.01806641, 1.040039, 0.2095313, -0.1915627, 0.03093743,1.273376,133,2,0
3193,0.1980887,-0.05456543,991.8386,-1,0.08544922, -0.01708984, 1.043457, 0.2095313, -0.3321877, 0.03093743,1.273376,134,2,0
3212,0.4876552,0.7772217,991.8086,20.30432,0.08691406, -0.01708984, 1.041504, 0.05328131, -0.2540627, -0.0003125668,1.273376,135,2,0
3228,0.07793403,-0.3317871,991.8488,-1,0.08837891, -0.01806641, 1.041504, -0.1029687, -0.05093765, 0.06218743,1.273376,136,2,0
3244,-1.248997,-2.575928,991.9293,-1,0.08691406, -0.02001953, 1.04541, -0.1029687, 0.1209373, 0.03093743,1.273376,137,2,0
3262,-1.63521,-2.021423,991.9094,20.31348,0.08642578, -0.02197266, 1.04541, -0.08734369, 0.1365623, 0.06218743,1.273376,138,2,0
3279,-2.521462,-3.407715,991.9594,-1,0.08349609, -0.02197266, 1.04541, 0.1001563, 0.1053123, 0.03093743,1.273376,139,2,0
3295,-0.7291455,1.063171,991.7983,-1,0.08496094, -0.0234375, 1.044922, 0.1470313, -0.1446877, 0.06218743,1.273376,140,2,0
3321,-0.9507238,-1.172302,991.8789,-1,0.0859375, -0.01806641, 1.044922, 0.1626563, -0.2696877, -0.01593757,1.273376,141,2,0
3335,-1.200124,-1.449524,991.889,-1,0.08886719, -0.01855469, 1.047363, 0.1626563, -0.004062653, 0.03093743,1.273376,142,2,0
3350,-1.745051,-2.289978,991.9191,-1,0.08691406, -0.01757813, 1.041504, 0.3032813, 0.02718735, 0.03093743,1.273376,143,2,0
3365,-1.740262,-1.735474,991.8992,-1,0.08740234, -0.02001953, 1.044434, 0.06890631, -0.01968765, 0.06218743,1.273376,144,2,0
3381,-0.1955706,1.349121,991.788,-1,0.08740234, -0.01904297, 1.04541, 0.006406307, 0.02718735, 0.01531243,1.273376,145,2,0
3399,-1.09983,-2.004089,991.9088,20.3089,0.08496094, -0.01904297, 1.04541, -0.04046869, 0.04281235, 0.06218743,1.273376,146,2,0
3415,0.1159786,1.331787,991.7888,-1,0.0859375, -0.01953125, 1.04541, -0.1185937, 0.05843735, 0.07781243,1.273376,147,2,0
3431,-0.385187,-0.8863525,991.8685,-1,0.08740234, -0.02197266, 1.04834, 0.02203131, -0.08218765, 0.06218743,1.273376,148,2,0
3447,-1.194638,-2.004089,991.9088,-1,0.08837891, -0.0234375, 1.050781, 0.08453131, -0.1446877, 0.06218743,1.273376,149,2,0
3462,-1.040495,-0.8863525,991.8685,-1,0.08642578, -0.0234375, 1.044434, 0.1939063, -0.1134377, 0.01531243,1.273376,150,2,0
3480,-0.1316369,0.7772217,991.8086,20.30432,0.08642578, -0.02050781, 1.042969, 0.1470313, -0.004062653, 0.03093743,1.273376,151,2,0
3497,0.3227924,0.7772217,991.8086,-1,0.08544922, -0.01660156, 1.043457, 0.1157813, 0.1365623, 0.04656243,1.273376,152,2,0
3512,0.1341135,-0.05456543,991.8386,-1,0.08642578, -0.01660156, 1.044434, 0.1157813, 0.1053123, 0.03093743,1.273376,153,2,0
3528,1.859324,3.584534,991.7076,-1,0.08496094, -0.01904297, 1.044434, 0.02203131, -0.1290627, 0.06218743,1.273376,154,2,0
3546,0.4864855,-0.8863525,991.8685,20.30432,0.08789063, -0.02148438, 1.046875, 0.03765631, -0.2540627, 0.04656243,1.859324,0,2,0
3563,0.07734921,-0.3317871,991.8488,-1,0.08935547, -0.02490234, 1.04541, 0.05328131, -0.1759377, 0.06218743,1.859324,1,2,0
3579,-0.6860874,-1.449524,991.889,-1,0.08691406, -0.02490234, 1.04834, 0.1314063, 0.1678123, 0.03093743,1.859324,2,2,0
3594,-0.6519121,-0.6177368,991.8591,-1,0.08447266, -0.02246094, 1.047363, 0.2095313, 0.3084373, 0.04656243,1.859324,3,2,0
3612,-0.07595605,0.5,991.8187,20.3089,0.0859375, -0.01708984, 1.045898, 0.3345313, 0.1834373, 0.03093743,1.859324,4,2,0
3628,-0.76274,-1.449524,991.889,-1,0.08740234, -0.01806641, 1.047363, 0.3189063, -0.2853127, 0.06218743,1.859324,5,2,0
3643,0.1502157,1.063171,991.7983,-1,0.08740234, -0.01904297, 1.043457, 0.3657813, -0.3634377, 0.01531243,1.859324,6,2,0
3659,0.4637187,0.7772217,991.8086,-1,0.08789063, -0.02148438, 1.044922, 0.3345313, -0.004062653, 0.06218743,1.859324,7,2,0
3676,-0.2113169,-0.8863525,991.8685,-1,0.0859375, -0.02246094, 1.047363, 0.3501563, 0.3553123, 0.06218743,1.859324,8,2,0
3694,-0.8304204,-1.449524,991.889,20.30432,0.08496094, -0.02148438, 1.043945, 0.4126563, 0.2615623, 0.04656243,1.859324,9,2,0
3710,-0.02659938,0.7772217,991.8086,-1,0.08837891, -0.01806641, 1.047363, 0.2720313, -0.06656265, -0.01593757,1.859324,10,2,0
3729,-0.456476,-0.8863525,991.8685,20.30432,0.08544922, -0.01806641, 1.04834, 0.3345313, -0.004062653, -0.0003125668,1.859324,11,2,0
3746,-0.953,-1.449524,991.889,-1,0.08447266, -0.01953125, 1.04541, 0.4595313, 0.1053123, 0.01531243,1.859324,12,2,0
3764,-1.201262,-1.449524,991.889,20.30432,0.08544922, -0.02001953, 1.041504, 0.5220313, 0.08968735, 0.01531243,1.859324,13,2,0
3781,-0.350631,0.5,991.8187,-1,0.08789063, -0.01806641, 1.037598, 0.3501563, -0.1446877, 0.03093743,1.859324,14,2,0
3797,-0.06829035,0.2140503,991.8289,-1,0.09228516, -0.009765625, 1.041504, -0.04046869, -0.3165627, -0.01593757,1.859324,15,2,0
3815,-0.6202963,-1.172302,991.8789,20.31348,0.08935547, -0.01123047, 1.04541, 0.006406307, -0.1446877, -0.0003125668,1.859324,16,2,0
3830,-1.03491,-1.449524,991.889,-1,0.08496094, -0.02001953, 1.042969, 0.006406307, 0.3240623, 0.03093743,1.859324,17,2,0
3847,-0.6833486,-0.3317871,991.8488,-1,0.08154297, -0.02685547, 1.044922, -0.04046869, 0.4490623, 0.04656243,1.859324,18,2,0
3865,-0.7848506,-0.8863525,991.8685,20.29974,0.08203125, -0.02734375, 1.047363, -0.05609369, 0.2771873, 0.07781243,1.859324,19,2,0
3881,-0.9785765,-1.172302,991.8789,-1,0.08398438, -0.02148438, 1.051758, -0.009218693, -0.1290627, 0.07781243,1.859324,20,2,0
3897,-1.21405,-1.449524,991.889,-1,0.08544922, -0.01660156, 1.048828, 0.3814063, -0.3165627, 0.01531243,1.859324,21,2,0
3913,-0.5,0.2140503,991.8289,-1,0.0859375, -0.01464844, 1.041504, 0.4751563, -0.4259377, -0.04718757,1.859324,22,2,0
3928,-0.8361511,-1.172302,991.8789,-1,0.08691406, -0.01660156, 1.038574, 0.2720313, -0.2228127, 0.1246874,1.859324,23,2,0
3946,-1.142838,-1.449524,991.889,20.3089,0.08837891, -0.015625, 1.041016, 0.1314063, -0.1759377, 0.1246874,1.859324,24,2,0
3962,-1.296181,-1.449524,991.889,-1,0.09130859, -0.01660156, 1.046387, -0.1185937, 0.04281235, 0.1403124,1.859324,25,2,0
3978,-0.5323982,0.2313843,991.8283,-1,0.08935547, -0.01708984, 1.043945, -0.1342187, 0.08968735, -0.01593757,1.859324,26,2,0
3997,0.2653866,1.063171,991.7983,20.30432,0.08496094, -0.02148438, 1.047363, -0.07171869, 0.02718735, -0.0003125668,1.859324,27,2,0
4013,-0.03320026,-0.3317871,991.8488,-1,0.08447266, -0.02392578, 1.04834, -0.1498437, 0.02718735, -0.0003125668,1.859324,28,2,0
4029,-0.8843369,-1.735474,991.8992,-1,0.08447266, -0.02197266, 1.049805, 0.1626563, 0.1678123, 0.07781243,1.859324,29,2,0
4047,-1.16693,-1.449524,991.889,20.30432,0.08691406, -0.02197266, 1.045898, 0.3501563, 0.1834373, 0.03093743,1.859324,30,2,0
4063,-1.308227,-1.449524,991.889,-1,0.08691406, -0.01855469, 1.038574, 0.3032813, 0.01156235, 0.03093743,1.859324,31,2,0
4080,-1.378875,-1.449524,991.889,-1,0.08789063, -0.01220703, 1.040039, 0.03765631, -0.4259377, -0.03156257,1.859324,32,2,0
4096,-2.817856,-4.256836,991.9899,-1,0.08740234, -0.01220703, 1.042969, 0.03765631, -0.4884377, -0.07843757,1.859324,33,2,0
4114,-2.41964,-2.021423,991.9094,20.30432,0.08740234, -0.01806641, 1.044922, -0.07171869, -0.01968765, 0.03093743,1.859324,34,2,0
4131,-1.795971,-1.172302,991.8789,-1,0.08544922, -0.02441406, 1.045898, 0.03765631, 0.3865623, 0.06218743,1.859324,35,2,0
4146,-0.5093746,0.7772217,991.8086,-1,0.0859375, -0.02734375, 1.049805, 0.1626563, 0.4490623, 0.07781243,1.859324,36,2,0
4165,0.1339235,0.7772217,991.8086,20.30432,0.08349609, -0.02441406, 1.046387, 0.2407813, 0.05843735, 0.03093743,1.859324,37,2,0
4190,0.8757997,1.617676,991.7785,-1,0.08349609, -0.01660156, 1.041992, 0.05328131, -0.4259377, -0.03156257,1.859324,38,2,0
4206,-0.2868621,-1.449524,991.889,-1,0.08837891, -0.01318359, 1.04541, 0.08453131, -0.3321877, -0.01593757,1.859324,39,2,0
4223,-0.8681931,-1.449524,991.889,-1,0.08935547, -0.01660156, 1.043457, 0.1314063, 0.01156235, 0.03093743,1.859324,40,2,0
4240,0.231797,1.331787,991.7888,-1,0.09033203, -0.02294922, 1.044922, -0.04046869, 0.1053123, 0.03093743,1.859324,41,2,0
4256,-0.8948132,-2.021423,991.9094,-1,0.08935547, -0.02636719, 1.04834, -0.1342187, 0.02718735, 0.01531243,1.859324,42,2,0
4273,-1.172168,-1.449524,991.889,-1,0.08447266, -0.0234375, 1.050293, -0.009218693, 0.1053123, -0.03156257,1.859324,43,2,0
4291,-0.1974734,0.7772217,991.8086,-1,0.08105469, -0.02392578, 1.044434, 0.08453131, 0.2615623, 0.03093743,1.859324,44,2,0
4307,0.432849,1.063171,991.7983,-1,0.08251953, -0.01611328, 1.041016, 0.1157813, 0.1053123, -0.0003125668,1.859324,45,2,0
4324,-0.5083375,-1.449524,991.889,-1,0.08447266, -0.01318359, 1.047852, 0.006406307, -0.2696877, 0.07781243,1.859324,46,2,0
4342,-0.1471436,0.2140503,991.8289,20.29974,0.08642578, -0.01513672, 1.04248, 0.1157813, -0.1759377, -0.07843757,1.859324,47,2,0
4359,-1.084283,-2.021423,991.9094,-1,0.08496094, -0.02197266, 1.043945, -0.02484369, -0.004062653, -0.01593757,1.859324,48,2,0
4374,-1.409878,-1.735474,991.8992,-1,0.0859375, -0.0234375, 1.046875, -0.1185937, -0.01968765, 0.03093743,1.859324,49,2,0
4390,-1.156783,-0.9036865,991.8691,-1,0.08740234, -0.02148438, 1.046875, 0.05328131, 0.07406235, 0.04656243,1.859324,50,2,0
4407,-1.303153,-1.449524,991.889,20.31348,0.08837891, -0.02099609, 1.046875, 0.03765631, 0.1053123, 0.09343743,1.859324,51,2,0
4423,-1.519313,-1.735474,991.8992,20.30432,0.08447266, -0.01806641, 1.044922, 0.1001563, -0.004062653, 0.01531243,1.859324,52,2,0
4440,-0.3710459,0.7772217,991.8086,-1,0.08447266, -0.01660156, 1.04541, 0.08453131, 0.08968735, -0.07843757,1.859324,53,2,0
4457,-0.3514165,-0.3317871,991.8488,20.31348,0.08398438, -0.01708984, 1.044434, 0.1001563, 0.1053123, -0.0003125668,1.859324,54,2,0
4474,-2.018207,-3.684998,991.9695,20.30432,0.08544922, -0.01806641, 1.042969, 0.1157813, -0.1134377, 0.06218743,1.859324,55,2,0
4493,-0.34321,1.331787,991.7888,20.30432,0.08837891, -0.02246094, 1.047363, 0.08453131, -0.1134377, 0.01531243,1.859324,56,2,0
4509,-0.896367,-1.449524,991.889,-1,0.08642578, -0.02148438, 1.046875, 0.1470313, 0.05843735, 0.01531243,1.859324,57,2,0
4526,-1.172945,-1.449524,991.889,-1,0.0859375, -0.01953125, 1.043457, 0.08453131, 0.05843735, -0.03156257,1.859324,58,2,0
4545,-0.1978619,0.7772217,991.8086,20.30432,0.08447266, -0.01855469, 1.044434, 0.1470313, -0.1134377, 0.01531243,1.859324,59,2,0
4562,0.008094192,0.2140503,991.8289,-1,0.08691406, -0.01708984, 1.05127, 0.02203131, 0.1209373, 0.07781243,1.859324,60,2,0
4579,0.6699407,1.331787,991.7888,-1,0.09082031, -0.01904297, 1.043945, 0.08453131, -0.08218765, 0.01531243,1.859324,61,2,0
4595,-1.507528,-3.684998,991.9695,-1,0.08642578, -0.02050781, 1.043457, -0.02484369, -0.004062653, 0.06218743,1.859324,62,2,0
4611,-1.764476,-2.021423,991.9094,-1,0.08642578, -0.02099609, 1.048828, -0.1029687, 0.02718735, -0.03156257,1.859324,63,2,0
4630,-0.6322379,0.5,991.8187,20.30432,0.08349609, -0.02099609, 1.039063, 0.08453131, 0.1209373, -0.03156257,1.859324,64,2,0
4648,-0.2090938,0.2140503,991.8289,-1,0.08447266, -0.01904297, 1.044922, -0.07171869, 0.1678123, 0.03093743,1.859324,65,2,0
4666,-1.674096,-3.139099,991.9497,20.31348,0.08544922, -0.01953125, 1.048828, -0.08734369, 0.05843735, 0.1246874,1.859324,66,2,0
4682,-0.7300231,0.2140503,991.8289,-1,0.08837891, -0.02148438, 1.043945, 0.1626563, -0.1290627, 0.04656243,1.859324,67,2,0
4700,-0.2579864,0.2140503,991.8289,20.31806,0.08789063, -0.02294922, 1.04248, 0.1626563, -0.3634377, 0.01531243,1.859324,68,2,0
4716,-0.02196805,0.2140503,991.8289,-1,0.08789063, -0.02001953, 1.043457, 0.05328131, -0.2540627, -0.04718757,1.859324,69,2,0
4734,-1.307615,-2.593262,991.9302,-1,0.08691406, -0.01855469, 1.045898, 0.05328131, 0.1990623, 0.1090624,1.859324,70,2,0
4751,-1.105651,-0.9036865,991.8691,20.31348,0.08642578, -0.01904297, 1.042969, 0.1157813, 0.2459373, 0.06218743,1.859324,71,2,0
4766,-2.122375,-3.139099,991.9497,-1,0.0859375, -0.01953125, 1.046387, -0.04046869, 0.2146873, -0.0003125668,1.859324,72,2,0
4782,-0.9541624,0.2140503,991.8289,-1,0.08398438, -0.02001953, 1.047363, 0.02203131, -0.01968765, -0.03156257,1.859324,73,2,0
4798,0.1888124,1.331787,991.7888,-1,0.08544922, -0.0234375, 1.041504, 0.1001563, -0.1290627, -0.0003125668,1.859324,74,2,0
4817,-1.193558,-2.575928,991.9293,20.31348,0.08447266, -0.02148438, 1.045898, 0.06890631, -0.1290627, -0.0003125668,1.859324,75,2,0
4832,-1.746101,-2.298645,991.9196,-1,0.08691406, -0.01953125, 1.04541, 0.1001563, -0.05093765, 0.07781243,1.859324,76,2,0
4848,-1.324894,-0.9036865,991.8691,-1,0.08789063, -0.01757813, 1.04541, 0.2251563, -0.01968765, 0.04656243,1.859324,77,2,0
4864,-1.11429,-0.9036865,991.8691,-1,0.08740234, -0.01708984, 1.04541, 0.1939063, -0.01968765, 0.04656243,1.859324,78,2,0
4880,-0.45012,0.2140503,991.8289,-1,0.08496094, -0.01904297, 1.044434, 0.1782813, -0.05093765, -0.0003125668,1.859324,79,2,0
4898,-1.235772,-2.021423,991.9094,20.32265,0.08447266, -0.02099609, 1.044922, 0.05328131, -0.1134377, 0.04656243,1.859324,80,2,0
4915,-1.069729,-0.9036865,991.8691,-1,0.08691406, -0.02246094, 1.047363, -0.02484369, 0.02718735, 0.09343743,1.859324,81,2,0
4933,-1.684187,-2.298645,991.9196,20.32265,0.0859375, -0.02148438, 1.04834, 0.006406307, 0.01156235, 0.04656243,1.859324,82,2,0
4950,-0.7350684,0.2140503,991.8289,-1,0.08642578, -0.02148438, 1.04541, 0.1157813, 0.05843735, 0.07781243,1.859324,83,2,0
4969,-1.378246,-2.021423,991.9094,20.31348,0.08496094, -0.02099609, 1.047363, 0.1157813, -0.09781265, -0.01593757,1.859324,84,2,0
4985,-1.838445,-2.298645,991.9196,-1,0.08447266, -0.01953125, 1.046387, 0.08453131, -0.06656265, 0.04656243,1.859324,85,2,0
5002,-0.8121976,0.2140503,991.8289,-1,0.08544922, -0.01611328, 1.04541, 0.1470313, 0.1521873, 0.09343743,1.859324,86,2,0
5020,-0.2990736,0.2140503,991.8289,20.31806,0.08544922, -0.01611328, 1.044434, 0.1626563, 0.1053123, 0.06218743,1.859324,87,2,0
5036,1.075195,2.449463,991.7484,-1,0.08642578, -0.02099609, 1.042969, 0.02203131, -0.09781265, -0.0003125668,1.859324,88,2,0
5053,-0.6117252,-2.298645,991.9196,-1,0.08837891, -0.02246094, 1.045898, 0.006406307, -0.2071877, -0.03156257,1.859324,89,2,0
5078,-0.1988375,0.2140503,991.8289,-1,0.08789063, -0.02001953, 1.046875, 0.08453131, 0.05843735, 0.01531243,1.859324,90,2,0
5096,0.007606417,0.2140503,991.8289,20.31806,0.0859375, -0.02148438, 1.047852, 0.1470313, 0.2459373, 0.04656243,1.859324,91,2,0
5112,0.1108284,0.2140503,991.8289,-1,0.08398438, -0.01904297, 1.044922, 0.2095313, 0.1053123, 0.07781243,1.859324,92,2,0
5128,-0.3964291,-0.9036865,991.8691,-1,0.08496094, -0.01904297, 1.043457, 0.1314063, -0.08218765, 0.06218743,1.859324,93,2,0
5147,-1.494845,-2.593262,991.9302,20.31806,0.08544922, -0.01904297, 1.04248, 0.05328131, -0.1759377, -0.0003125668,1.859324,94,2,0
5162,-1.758134,-2.021423,991.9094,-1,0.08789063, -0.02001953, 1.047363, 0.02203131, -0.1446877, 0.03093743,1.859324,95,2,0
5179,-0.772042,0.2140503,991.8289,-1,0.08740234, -0.02099609, 1.049805, 0.05328131, -0.01968765, 0.01531243,1.859324,96,2,0
5194,-0.4176373,-0.06323242,991.8391,-1,0.08544922, -0.02197266, 1.045898, 0.06890631, 0.1053123, 0.03093743,1.859324,97,2,0
5212,-0.1017935,0.2140503,991.8289,20.31806,0.08544922, -0.02001953, 1.044922, 0.08453131, 0.2146873, -0.0003125668,1.859324,98,2,0
5230,-1.061608,-2.021423,991.9094,-1,0.08349609, -0.02050781, 1.043457, 0.05328131, 0.1990623, -0.0003125668,1.859324,99,2,0
5248,-0.7096982,-0.3577881,991.8496,-1,0.08496094, -0.01757813, 1.043457, 0.1782813, -0.05093765, -0.01593757,1.859324,100,2,0
5265,-0.247824,0.2140503,991.8289,-1,0.08691406, -0.01904297, 1.047363, 0.1001563, -0.3165627, 0.03093743,1.859324,101,2,0
5284,-0.302806,-0.3577881,991.8496,20.31806,0.08837891, -0.01904297, 1.043945, 0.08453131, -0.09781265, 0.01531243,1.859324,102,2,0
5300,-0.04437786,0.2140503,991.8289,-1,0.08740234, -0.02197266, 1.044922, 0.1157813, 0.01156235, 0.03093743,1.859324,103,2,0
5319,-0.201083,-0.3577881,991.8496,20.31806,0.08544922, -0.02099609, 1.047363, 0.1001563, 0.2303123, -0.04718757,1.859324,104,2,0
5334,0.006483659,0.2140503,991.8289,-1,0.08544922, -0.01855469, 1.04541, 0.05328131, 0.07406235, 0.07781243,1.859324,105,2,0
5351,0.110267,0.2140503,991.8289,-1,0.08642578, -0.01806641, 1.044434, 0.08453131, -0.01968765, 0.04656243,1.859324,106,2,0
5366,0.9939457,1.877625,991.7692,-1,0.08691406, -0.01855469, 1.042969, 0.08453131, -0.2540627, 0.01531243,1.859324,107,2,0
5382,-0.6523497,-2.298645,991.9196,-1,0.08789063, -0.01904297, 1.04541, 0.08453131, -0.2696877, -0.01593757,1.859324,108,2,0
5400,0.3397187,1.331787,991.7888,20.32265,0.08496094, -0.01904297, 1.045898, 0.03765631, -0.05093765, 0.03093743,1.859324,109,2,0
5417,-0.9794632,-2.298645,991.9196,-1,0.08740234, -0.01953125, 1.047852, 0.06890631, 0.3240623, 0.04656243,1.859324,110,2,0
5434,-0.3827064,0.2140503,991.8289,20.31806,0.08544922, -0.01953125, 1.04541, 0.1470313, 0.1365623, 0.04656243,1.859324,111,2,0
5450,-1.487984,-2.593262,991.9302,-1,0.08691406, -0.02099609, 1.046387, 0.08453131, -0.03531265, -0.0003125668,1.859324,112,2,0
5467,-1.065861,-0.6437378,991.8597,-1,0.08837891, -0.01757813, 1.047852, 0.1001563, -0.2384377, -0.0003125668,1.859324,113,2,0
5486,-1.270693,-1.475525,991.8898,20.31806,0.08886719, -0.01757813, 1.044922, 0.1157813, -0.2071877, 0.01531243,1.859324,114,2,0
5503,-0.6669627,-0.06323242,991.8391,-1,0.08544922, -0.02050781, 1.043457, 0.08453131, 0.02718735, -0.01593757,1.859324,115,2,0
5521,-0.7853246,-0.9036865,991.8691,20.32265,0.08398438, -0.02197266, 1.046387, 0.02203131, 0.2459373, 0.01531243,1.859324,116,2,0
5537,0.6934583,2.172241,991.7586,-1,0.08544922, -0.01953125, 1.044434, 0.1001563, 0.1053123, 0.07781243,1.859324,117,2,0
5553,0.1678351,-0.3577881,991.8496,-1,0.08544922, -0.02246094, 1.044922, 0.1157813, -0.1446877, 0.03093743,1.859324,118,2,0
5571,0.05230135,-0.06323242,991.8391,20.32265,0.08642578, -0.02050781, 1.047852, 0.03765631, -0.2384377, -0.04718757,1.859324,119,2,0
5588,-1.123172,-2.298645,991.9196,-1,0.08300781, -0.01904297, 1.04248, 0.1314063, 0.07406235, 0.01531243,1.859324,120,2,0
5606,-1.710908,-2.298645,991.9196,20.32265,0.08496094, -0.01757813, 1.041992, 0.1001563, 0.02718735, 0.07781243,1.859324,121,2,0
5623,-1.307297,-0.9036865,991.8691,-1,0.08837891, -0.01806641, 1.04541, 0.06890631, 0.02718735, 0.06218743,1.859324,122,2,0
5642,-0.5466236,0.2140503,991.8289,20.31806,0.08642578, -0.02197266, 1.046387, 0.06890631, -0.1759377, 0.03093743,1.859324,123,2,0
5658,-0.1662866,0.2140503,991.8289,-1,0.08789063, -0.02246094, 1.044434, 0.1157813, -0.09781265, -0.01593757,1.859324,124,2,0
5677,-0.2620374,-0.3577881,991.8496,20.32265,0.08447266, -0.01855469, 1.046875, 0.1157813, 0.2146873, 0.03093743,1.859324,125,2,0
5693,-0.3099127,-0.3577881,991.8496,-1,0.08349609, -0.01855469, 1.04834, 0.1782813, 0.1990623, 0.1246874,1.859324,126,2,0
5709,0.2249875,0.7598877,991.8094,-1,0.08496094, -0.01855469, 1.044434, 0.1782813, 0.07406235, 0.06218743,1.859324,127,2,0
5724,-1.184137,-2.593262,991.9302,-1,0.08886719, -0.02001953, 1.043945, 0.1626563, -0.3946877, -0.0003125668,1.859324,128,2,0
5740,-0.6236848,-0.06323242,991.8391,-1,0.08837891, -0.02001953, 1.045898, 0.006406307, -0.3634377, -0.0003125668,1.859324,129,2,0
5758,-0.4907364,-0.3577881,991.8496,20.32265,0.08691406, -0.01904297, 1.047852, 0.06890631, -0.06656265, -0.01593757,1.859324,130,2,0
5775,-0.1383431,0.2140503,991.8289,-1,0.08544922, -0.01904297, 1.04834, 0.05328131, 0.1678123, 0.06218743,1.859324,131,2,0
5793,-1.508777,-2.879211,991.9402,20.31806,0.08544922, -0.02001953, 1.046875, 0.05328131, 0.1053123, 0.04656243,1.859324,132,2,0
5810,-1.492151,-1.475525,991.8898,-1,0.08837891, -0.01904297, 1.042969, 0.1470313, 0.1209373, -0.0003125668,1.859324,133,2,0
5826,-0.9249696,-0.3577881,991.8496,-1,0.08496094, -0.01953125, 1.041504, 0.2251563, -0.03531265, -0.04718757,1.859324,134,2,0
5844,-0.6413788,-0.3577881,991.8496,20.32265,0.08544922, -0.01806641, 1.043945, 0.03765631, -0.1290627, 0.01531243,1.859324,135,2,0
5861,-0.911174,-1.180969,991.8794,-1,0.08691406, -0.02001953, 1.045898, 0.02203131, -0.1290627, 0.03093743,1.859324,136,2,0
5877,-0.7774559,-0.6437378,991.8597,-1,0.08837891, -0.01855469, 1.046875, 0.1001563, -0.004062653, 0.06218743,1.859324,137,2,0
5896,1.108953,2.995361,991.7288,20.32265,0.08691406, -0.02099609, 1.042969, 0.1314063, -0.004062653, 0.01531243,1.859324,138,2,0
5912,0.3755823,-0.3577881,991.8496,-1,0.08642578, -0.02099609, 1.044922, 0.08453131, 0.02718735, -0.0003125668,1.859324,139,2,0
5938,-0.1340777,-0.6437378,991.8597,20.32265,0.08398438, -0.01953125, 1.046875, 0.1470313, 0.1053123, 0.01531243,1.859324,140,2,0
5956,-1.090721,-2.047363,991.9105,20.32722,0.08691406, -0.01855469, 1.043945, 0.1314063, -0.004062653, 0.06218743,1.859324,141,2,0
5973,-1.283123,-1.475525,991.8898,-1,0.08886719, -0.01855469, 1.047852, 0.1626563, -0.06656265, 0.06218743,1.859324,142,2,0
5988,-2.349752,-3.416382,991.9598,-1,0.08740234, -0.01757813, 1.04541, 0.03765631, -0.1915627, 0.01531243,1.859324,143,2,0
6004,-1.206492,-0.06323242,991.8391,-1,0.08789063, -0.01806641, 1.049316, -0.009218693, -0.2071877, 0.01531243,1.859324,144,2,0
6022,-1.899877,-2.593262,991.9302,20.31806,0.08349609, -0.02148438, 1.046875, 0.1001563, 0.1365623, 0.01531243,1.859324,145,2,0
6038,-0.01112628,1.877625,991.7692,-1,0.08398438, -0.02197266, 1.043457, 0.1157813, 0.3240623, 0.06218743,1.859324,146,2,0
6054,-0.1844572,-0.3577881,991.8496,-1,0.08398438, -0.01953125, 1.044434, 0.1001563, 0.1834373, 0.1090624,1.859324,147,2,0
6069,-0.1238448,-0.06323242,991.8391,-1,0.0859375, -0.01660156, 1.043945, 0.08453131, -0.2540627, 0.03093743,1.859324,148,2,0
6087,0.3180214,0.7598877,991.8094,20.32265,0.08496094, -0.01855469, 1.046387, 0.03765631, -0.2853127, 0.07781243,1.859324,149,2,0
6103,-0.01988332,-0.3577881,991.8496,-1,0.08642578, -0.02001953, 1.046387, 0.1001563, -0.1759377, 0.07781243,1.859324,150,2,0
6120,-0.1888357,-0.3577881,991.8496,-1,0.08886719, -0.02001953, 1.043457, 0.2095313, -0.06656265, 0.06218743,1.859324,151,2,0
6136,-1.391049,-2.593262,991.9302,-1,0.08984375, -0.02148438, 1.044922, 0.08453131, -0.1603127, 0.03093743,1.859324,152,2,0
6153,-1.160368,-0.9296875,991.8702,20.32722,0.08935547, -0.01855469, 1.047363, 0.1157813, -0.03531265, -0.01593757,1.859324,153,2,0
6169,-1.876815,-2.593262,991.9302,-1,0.08300781, -0.01757813, 1.044922, 0.1001563, 0.2459373, -0.03156257,1.859324,154,2,0
6185,-0.5584636,0.7598877,991.8094,-1,0.08203125, -0.01904297, 1.044922, 0.1314063, 0.1834373, 0.06218743,1.859324,155,2,0
6204,-1.016994,-1.475525,991.8898,20.33181,0.08447266, -0.02001953, 1.044434, 0.1470313, 0.07406235, 0.07781243,1.859324,156,2,0
6220,-0.6873912,-0.3577881,991.8496,-1,0.08789063, -0.01953125, 1.04248, 0.1314063, -0.3321877, 0.03093743,1.859324,157,2,0
